code_module,code_presentation,id_student,total_days_studied
FFF,2014B,336163,30
FFF,2014B,337615,16
FFF,2014B,337940,40
FFF,2014B,338958,17
FFF,2014B,339728,72
FFF,2014B,339824,24
FFF,2014B,339855,29
FFF,2014B,341044,40
FFF,2014B,342089,5
FFF,2014B,342125,61
FFF,2014B,342234,24
FFF,2014B,342303,32
FFF,2014B,344409,26
FFF,2014B,344451,73
FFF,2014B,345442,47
FFF,2014B,345455,1
FFF,2014B,348378,20
FFF,2014B,348855,70
FFF,2014B,351181,73
FFF,2014B,353979,27
FFF,2014B,354552,1
FFF,2014B,354988,36
FFF,2014B,356371,28
FFF,2014B,362661,24
FFF,2014B,365860,39
FFF,2014B,367510,74
FFF,2014B,367898,64
FFF,2014B,368675,56
FFF,2014B,371168,106
FFF,2014B,378809,62
FFF,2014B,379042,81
FFF,2014B,379107,33
FFF,2014B,379769,17
FFF,2014B,381365,21
FFF,2014B,382857,14
FFF,2014B,383778,60
FFF,2014B,383921,40
FFF,2014B,388697,39
FFF,2014B,389759,36
FFF,2014B,389773,34
FFF,2014B,391114,92
FFF,2014B,392207,44
FFF,2014B,395188,45
FFF,2014B,395758,28
FFF,2014B,395814,5
FFF,2014B,398357,4
FFF,2014B,398439,45
FFF,2014B,399863,3
FFF,2014B,400252,54
FFF,2014B,402200,57
FFF,2014B,402449,71
FFF,2014B,402502,65
FFF,2014B,402806,97
FFF,2014B,404170,5
FFF,2014B,405192,45
FFF,2014B,405775,25
FFF,2014B,405963,5
FFF,2014B,407500,69
FFF,2014B,408105,18
FFF,2014B,408353,27
FFF,2014B,409651,34
FFF,2014B,409949,19
FFF,2014B,410199,56
FFF,2014B,410666,55
FFF,2014B,411939,2
FFF,2014B,412387,10
FFF,2014B,412695,50
FFF,2014B,413200,36
FFF,2014B,414258,52
FFF,2014B,416302,78
FFF,2014B,417184,40
FFF,2014B,418218,51
FFF,2014B,419284,59
FFF,2014B,420042,75
FFF,2014B,421179,40
FFF,2014B,422250,9
FFF,2014B,422530,27
FFF,2014B,422626,33
FFF,2014B,422697,92
FFF,2014B,423648,9
FFF,2014B,425332,24
FFF,2014B,427485,24
FFF,2014B,428068,7
FFF,2014B,429015,23
FFF,2014B,430516,26
FFF,2014B,430625,28
FFF,2014B,431987,96
FFF,2014B,435446,69
FFF,2014B,436481,48
FFF,2014B,436590,31
FFF,2014B,437529,8
FFF,2014B,438796,58
FFF,2014B,439433,57
FFF,2014B,439633,89
FFF,2014B,439896,41
FFF,2014B,440559,73
FFF,2014B,441073,25
FFF,2014B,442753,39
FFF,2014B,443007,71
FFF,2014B,444574,40
FFF,2014B,444718,13
FFF,2014B,445605,17
FFF,2014B,445818,29
FFF,2014B,445947,31
FFF,2014B,465175,4
FFF,2014B,465421,41
FFF,2014B,466347,28
FFF,2014B,466576,22
FFF,2014B,467582,66
FFF,2014B,468730,33
FFF,2014B,469977,57
FFF,2014B,470619,69
FFF,2014B,472120,37
FFF,2014B,472341,54
FFF,2014B,472810,16
FFF,2014B,474677,14
FFF,2014B,475811,72
FFF,2014B,476912,5
FFF,2014B,477069,3
FFF,2014B,477588,30
FFF,2014B,477812,1
FFF,2014B,477833,67
FFF,2014B,478073,32
FFF,2014B,479061,26
FFF,2014B,481210,17
FFF,2014B,482445,2
FFF,2014B,482843,107
FFF,2014B,483389,54
FFF,2014B,483975,26
FFF,2014B,484075,54
FFF,2014B,484223,71
FFF,2014B,484675,33
FFF,2014B,485312,49
FFF,2014B,485780,34
FFF,2014B,487168,25
FFF,2014B,487314,67
FFF,2014B,488386,75
FFF,2014B,488524,53
FFF,2014B,488758,8
FFF,2014B,489137,43
FFF,2014B,490154,33
FFF,2014B,491011,77
FFF,2014B,491486,32
FFF,2014B,491548,10
FFF,2014B,492088,48
FFF,2014B,493760,45
FFF,2014B,494433,47
FFF,2014B,494818,29
FFF,2014B,495580,1
FFF,2014B,495618,56
FFF,2014B,496590,22
FFF,2014B,498006,41
FFF,2014B,498266,90
FFF,2014B,498636,4
FFF,2014B,498828,72
FFF,2014B,499813,77
FFF,2014B,501302,30
FFF,2014B,501421,74
FFF,2014B,502150,33
FFF,2014B,502501,77
FFF,2014B,502993,19
FFF,2014B,503154,16
FFF,2014B,503183,54
FFF,2014B,504583,17
FFF,2014B,504700,1
FFF,2014B,505017,70
FFF,2014B,505131,38
FFF,2014B,505826,17
FFF,2014B,506038,78
FFF,2014B,506674,19
FFF,2014B,507577,23
FFF,2014B,509292,74
FFF,2014B,509407,36
FFF,2014B,509866,5
FFF,2014B,510142,75
FFF,2014B,510420,52
FFF,2014B,510693,15
FFF,2014B,511350,60
FFF,2014B,511912,63
FFF,2014B,512236,18
FFF,2014B,513701,23
FFF,2014B,515965,20
FFF,2014B,516634,86
FFF,2014B,516770,20
FFF,2014B,516894,2
FFF,2014B,517274,19
FFF,2014B,517277,39
FFF,2014B,518210,55
FFF,2014B,518359,60
FFF,2014B,521377,1
FFF,2014B,524296,33
FFF,2014B,525874,16
FFF,2014B,526303,23
FFF,2014B,526821,30
FFF,2014B,527744,7
FFF,2014B,528538,30
FFF,2014B,528713,23
FFF,2014B,529390,1
FFF,2014B,529458,26
FFF,2014B,530196,35
FFF,2014B,532062,19
FFF,2014B,532413,30
FFF,2014B,532575,6
FFF,2014B,533140,29
FFF,2014B,533141,8
FFF,2014B,533198,19
FFF,2014B,533217,50
FFF,2014B,534318,12
FFF,2014B,535460,6
FFF,2014B,536636,11
FFF,2014B,537322,35
FFF,2014B,537703,77
FFF,2014B,537938,24
FFF,2014B,539401,27
FFF,2014B,539444,91
FFF,2014B,539922,31
FFF,2014B,540909,16
FFF,2014B,541281,28
FFF,2014B,541327,2
FFF,2014B,542287,64
FFF,2014B,542557,97
FFF,2014B,543686,84
FFF,2014B,544108,13
FFF,2014B,544140,20
FFF,2014B,544271,21
FFF,2014B,544593,43
FFF,2014B,545119,73
FFF,2014B,545637,62
FFF,2014B,545741,53
FFF,2014B,546071,60
FFF,2014B,546394,10
FFF,2014B,546627,35
FFF,2014B,546961,50
FFF,2014B,547128,35
FFF,2014B,547413,79
FFF,2014B,547506,27
FFF,2014B,547569,29
FFF,2014B,547680,48
FFF,2014B,547884,2
FFF,2014B,548424,86
FFF,2014B,548573,22
FFF,2014B,548926,4
FFF,2014B,549792,16
FFF,2014B,550003,10
FFF,2014B,550038,67
FFF,2014B,550097,31
FFF,2014B,550246,6
FFF,2014B,550498,19
FFF,2014B,550903,86
FFF,2014B,550925,57
FFF,2014B,551636,1
FFF,2014B,552284,8
FFF,2014B,552395,1
FFF,2014B,552648,8
FFF,2014B,553032,34
FFF,2014B,553160,47
FFF,2014B,554881,30
FFF,2014B,555691,41
FFF,2014B,555929,25
FFF,2014B,556052,6
FFF,2014B,556126,22
FFF,2014B,556140,44
FFF,2014B,556492,20
FFF,2014B,557469,1
FFF,2014B,557650,68
FFF,2014B,557708,18
FFF,2014B,557894,22
FFF,2014B,558105,54
FFF,2014B,558121,49
FFF,2014B,558244,40
FFF,2014B,558284,13
FFF,2014B,558404,7
FFF,2014B,559449,11
FFF,2014B,559876,60
FFF,2014B,560168,33
FFF,2014B,560399,73
FFF,2014B,560496,15
FFF,2014B,560595,21
FFF,2014B,560685,55
FFF,2014B,561009,40
FFF,2014B,561215,38
FFF,2014B,561799,1
FFF,2014B,562064,15
FFF,2014B,562917,12
FFF,2014B,563813,2
FFF,2014B,563823,69
FFF,2014B,564632,44
FFF,2014B,565109,66
FFF,2014B,565348,25
FFF,2014B,565373,35
FFF,2014B,565469,16
FFF,2014B,565526,6
FFF,2014B,566460,22
FFF,2014B,567168,7
FFF,2014B,567629,48
FFF,2014B,567681,10
FFF,2014B,567859,37
FFF,2014B,567873,44
FFF,2014B,568954,77
FFF,2014B,569065,83
FFF,2014B,569556,5
FFF,2014B,569783,35
FFF,2014B,570264,45
FFF,2014B,571050,54
FFF,2014B,571190,84
FFF,2014B,571316,31
FFF,2014B,571612,1
FFF,2014B,571815,20
FFF,2014B,571844,25
FFF,2014B,571962,71
FFF,2014B,572154,77
FFF,2014B,572367,23
FFF,2014B,572395,15
FFF,2014B,572716,33
FFF,2014B,572804,13
FFF,2014B,572832,83
FFF,2014B,572870,63
FFF,2014B,573549,90
FFF,2014B,574028,81
FFF,2014B,574605,12
FFF,2014B,574663,12
FFF,2014B,574671,27
FFF,2014B,574815,12
FFF,2014B,576159,74
FFF,2014B,577142,42
FFF,2014B,577679,3
FFF,2014B,578022,12
FFF,2014B,578754,20
FFF,2014B,578764,75
FFF,2014B,579081,68
FFF,2014B,579376,25
FFF,2014B,580425,62
FFF,2014B,581065,23
FFF,2014B,581520,55
FFF,2014B,581598,51
FFF,2014B,581772,1
FFF,2014B,582553,49
FFF,2014B,583056,42
FFF,2014B,583138,28
FFF,2014B,584184,49
FFF,2014B,584571,41
FFF,2014B,584842,19
FFF,2014B,584843,4
FFF,2014B,584884,30
FFF,2014B,584990,3
FFF,2014B,585454,52
FFF,2014B,585921,86
FFF,2014B,586351,9
FFF,2014B,586506,5
FFF,2014B,586543,2
FFF,2014B,586592,50
FFF,2014B,586917,60
FFF,2014B,587195,42
FFF,2014B,587600,31
FFF,2014B,587696,43
FFF,2014B,588107,24
FFF,2014B,588145,66
FFF,2014B,588436,10
FFF,2014B,588913,54
FFF,2014B,589016,36
FFF,2014B,589029,46
FFF,2014B,589449,79
FFF,2014B,589454,76
FFF,2014B,589469,19
FFF,2014B,589548,54
FFF,2014B,589565,78
FFF,2014B,589798,26
FFF,2014B,590018,75
FFF,2014B,590508,88
FFF,2014B,590543,40
FFF,2014B,590548,5
FFF,2014B,590604,1
FFF,2014B,590970,40
FFF,2014B,591111,19
FFF,2014B,591132,6
FFF,2014B,591318,40
FFF,2014B,591550,31
FFF,2014B,591946,34
FFF,2014B,592422,28
FFF,2014B,592632,74
FFF,2014B,592766,72
FFF,2014B,592939,51
FFF,2014B,593206,49
FFF,2014B,593220,13
FFF,2014B,593563,2
FFF,2014B,593617,13
FFF,2014B,594136,87
FFF,2014B,594258,21
FFF,2014B,594374,15
FFF,2014B,594636,60
FFF,2014B,594909,21
FFF,2014B,595186,38
FFF,2014B,595428,39
FFF,2014B,595895,4
FFF,2014B,595935,26
FFF,2014B,595978,37
FFF,2014B,596243,6
FFF,2014B,596482,72
FFF,2014B,596601,51
FFF,2014B,596663,32
FFF,2014B,596699,25
FFF,2014B,596953,45
FFF,2014B,597234,72
FFF,2014B,597359,69
FFF,2014B,597378,46
FFF,2014B,597386,26
FFF,2014B,597426,16
FFF,2014B,597495,26
FFF,2014B,597662,72
FFF,2014B,597761,37
FFF,2014B,598113,24
FFF,2014B,598300,22
FFF,2014B,598353,15
FFF,2014B,598362,15
FFF,2014B,598571,51
FFF,2014B,598642,24
FFF,2014B,598713,55
FFF,2014B,599048,27
FFF,2014B,599117,6
FFF,2014B,599398,63
FFF,2014B,599740,54
FFF,2014B,599812,15
FFF,2014B,600292,63
FFF,2014B,600388,93
FFF,2014B,600702,54
FFF,2014B,600893,66
FFF,2014B,601155,23
FFF,2014B,601266,13
FFF,2014B,601345,6
FFF,2014B,601375,54
FFF,2014B,601435,3
FFF,2014B,601560,39
FFF,2014B,601735,83
FFF,2014B,602571,38
FFF,2014B,602672,25
FFF,2014B,602681,29
FFF,2014B,602818,40
FFF,2014B,602854,92
FFF,2014B,602862,54
FFF,2014B,603111,28
FFF,2014B,603163,52
FFF,2014B,603319,30
FFF,2014B,603483,18
FFF,2014B,603539,74
FFF,2014B,603694,48
FFF,2014B,603848,32
FFF,2014B,603972,74
FFF,2014B,604174,75
FFF,2014B,604234,12
FFF,2014B,604293,43
FFF,2014B,604326,4
FFF,2014B,604338,63
FFF,2014B,604698,98
FFF,2014B,604969,17
FFF,2014B,605228,6
FFF,2014B,605312,87
FFF,2014B,605370,30
FFF,2014B,605475,75
FFF,2014B,605493,64
FFF,2014B,605522,32
FFF,2014B,606407,18
FFF,2014B,606713,13
FFF,2014B,606870,51
FFF,2014B,606911,2
FFF,2014B,606935,6
FFF,2014B,606967,20
FFF,2014B,606976,35
FFF,2014B,606977,33
FFF,2014B,607453,60
FFF,2014B,607702,20
FFF,2014B,607896,42
FFF,2014B,607899,22
FFF,2014B,608111,11
FFF,2014B,608173,11
FFF,2014B,608727,24
FFF,2014B,608864,12
FFF,2014B,608891,55
FFF,2014B,609171,31
FFF,2014B,609347,25
FFF,2014B,609868,15
FFF,2014B,609891,29
FFF,2014B,610094,70
FFF,2014B,610267,1
FFF,2014B,610272,43
FFF,2014B,610273,25
FFF,2014B,610771,31
FFF,2014B,610775,46
FFF,2014B,610778,45
FFF,2014B,610992,43
FFF,2014B,611185,19
FFF,2014B,611245,18
FFF,2014B,611350,60
FFF,2014B,611427,13
FFF,2014B,611517,44
FFF,2014B,611542,32
FFF,2014B,611595,39
FFF,2014B,611635,29
FFF,2014B,611714,10
FFF,2014B,611763,35
FFF,2014B,611798,28
FFF,2014B,611813,77
FFF,2014B,611855,11
FFF,2014B,611905,3
FFF,2014B,612248,77
FFF,2014B,612528,41
FFF,2014B,612530,32
FFF,2014B,612535,27
FFF,2014B,612538,62
FFF,2014B,612539,30
FFF,2014B,612540,23
FFF,2014B,612542,41
FFF,2014B,612543,38
FFF,2014B,612545,40
FFF,2014B,612547,31
FFF,2014B,612549,34
FFF,2014B,612598,16
FFF,2014B,612607,37
FFF,2014B,612638,48
FFF,2014B,612740,24
FFF,2014B,612743,2
FFF,2014B,612880,38
FFF,2014B,612982,38
FFF,2014B,613013,31
FFF,2014B,613146,5
FFF,2014B,613152,23
FFF,2014B,613226,21
FFF,2014B,613255,32
FFF,2014B,613281,20
FFF,2014B,613417,6
FFF,2014B,613447,11
FFF,2014B,613459,48
FFF,2014B,613461,41
FFF,2014B,613464,41
FFF,2014B,613574,37
FFF,2014B,613593,17
FFF,2014B,613630,79
FFF,2014B,613676,86
FFF,2014B,613677,47
FFF,2014B,613717,26
FFF,2014B,613775,3
FFF,2014B,613865,68
FFF,2014B,613900,42
FFF,2014B,613928,24
FFF,2014B,613952,61
FFF,2014B,614059,9
FFF,2014B,614083,24
FFF,2014B,614163,51
FFF,2014B,614172,36
FFF,2014B,614181,35
FFF,2014B,614381,27
FFF,2014B,614599,12
FFF,2014B,614730,35
FFF,2014B,614733,23
FFF,2014B,614764,54
FFF,2014B,614801,78
FFF,2014B,614812,12
FFF,2014B,614887,40
FFF,2014B,614907,11
FFF,2014B,614973,17
FFF,2014B,614984,7
FFF,2014B,614994,6
FFF,2014B,615225,62
FFF,2014B,615241,56
FFF,2014B,615426,65
FFF,2014B,615429,43
FFF,2014B,615439,66
FFF,2014B,616383,86
FFF,2014B,616453,14
FFF,2014B,616613,35
FFF,2014B,616646,45
FFF,2014B,616688,61
FFF,2014B,616789,62
FFF,2014B,616794,57
FFF,2014B,616909,34
FFF,2014B,616913,54
FFF,2014B,617010,71
FFF,2014B,617014,40
FFF,2014B,617018,22
FFF,2014B,617053,26
FFF,2014B,617130,39
FFF,2014B,617201,40
FFF,2014B,617212,8
FFF,2014B,617318,79
FFF,2014B,617343,50
FFF,2014B,617358,54
FFF,2014B,617382,67
FFF,2014B,617406,2
FFF,2014B,617437,41
FFF,2014B,617534,38
FFF,2014B,617535,10
FFF,2014B,617540,11
FFF,2014B,617543,32
FFF,2014B,617564,4
FFF,2014B,617638,5
FFF,2014B,617678,49
FFF,2014B,617734,53
FFF,2014B,617740,64
FFF,2014B,617751,45
FFF,2014B,617805,82
FFF,2014B,617824,3
FFF,2014B,617829,29
FFF,2014B,617847,6
FFF,2014B,617868,63
FFF,2014B,617945,4
FFF,2014B,617965,55
FFF,2014B,617976,78
FFF,2014B,617998,66
FFF,2014B,618004,81
FFF,2014B,618005,72
FFF,2014B,618015,44
FFF,2014B,618124,41
FFF,2014B,618216,58
FFF,2014B,618279,16
FFF,2014B,618280,83
FFF,2014B,618293,50
FFF,2014B,618390,12
FFF,2014B,618397,44
FFF,2014B,618412,87
FFF,2014B,618513,11
FFF,2014B,618519,83
FFF,2014B,618590,18
FFF,2014B,618662,65
FFF,2014B,618665,29
FFF,2014B,618667,43
FFF,2014B,618744,64
FFF,2014B,618843,1
FFF,2014B,618875,47
FFF,2014B,618903,16
FFF,2014B,618914,86
FFF,2014B,618925,1
FFF,2014B,618942,47
FFF,2014B,619001,41
FFF,2014B,619112,12
FFF,2014B,619118,34
FFF,2014B,619341,77
FFF,2014B,619410,59
FFF,2014B,619461,50
FFF,2014B,619887,1
FFF,2014B,619921,47
FFF,2014B,619974,87
FFF,2014B,620004,52
FFF,2014B,620081,33
FFF,2014B,620112,26
FFF,2014B,620200,28
FFF,2014B,620277,69
FFF,2014B,620320,35
FFF,2014B,620337,1
FFF,2014B,620356,1
FFF,2014B,620399,8
FFF,2014B,620423,28
FFF,2014B,620430,1
FFF,2014B,620473,68
FFF,2014B,620498,16
FFF,2014B,620801,41
FFF,2014B,620819,70
FFF,2014B,620933,8
FFF,2014B,621345,36
FFF,2014B,621370,21
FFF,2014B,621433,22
FFF,2014B,621436,18
FFF,2014B,621441,58
FFF,2014B,621464,19
FFF,2014B,621475,73
FFF,2014B,621531,26
FFF,2014B,621580,58
FFF,2014B,621682,7
FFF,2014B,621690,15
FFF,2014B,621696,92
FFF,2014B,621722,68
FFF,2014B,621741,2
FFF,2014B,621881,41
FFF,2014B,621909,5
FFF,2014B,621952,31
FFF,2014B,621971,71
FFF,2014B,621990,2
FFF,2014B,621998,43
FFF,2014B,622096,32
FFF,2014B,622130,18
FFF,2014B,622218,45
FFF,2014B,622278,35
FFF,2014B,622374,108
FFF,2014B,622392,38
FFF,2014B,622430,48
FFF,2014B,622442,66
FFF,2014B,622639,39
FFF,2014B,622686,68
FFF,2014B,622701,63
FFF,2014B,622859,44
FFF,2014B,622894,2
FFF,2014B,622897,3
FFF,2014B,622899,34
FFF,2014B,622918,18
FFF,2014B,622935,70
FFF,2014B,622976,91
FFF,2014B,623138,1
FFF,2014B,623180,15
FFF,2014B,623263,18
FFF,2014B,623314,77
FFF,2014B,623326,13
FFF,2014B,623352,26
FFF,2014B,623366,23
FFF,2014B,623419,14
FFF,2014B,623433,54
FFF,2014B,623438,58
FFF,2014B,623456,31
FFF,2014B,623474,25
FFF,2014B,623496,47
FFF,2014B,623537,73
FFF,2014B,623542,37
FFF,2014B,623554,82
FFF,2014B,623568,13
FFF,2014B,623579,22
FFF,2014B,623687,57
FFF,2014B,623786,4
FFF,2014B,623917,3
FFF,2014B,623924,73
FFF,2014B,623948,74
FFF,2014B,624014,51
FFF,2014B,624056,2
FFF,2014B,624152,40
FFF,2014B,624178,39
FFF,2014B,624187,45
FFF,2014B,624197,71
FFF,2014B,624259,1
FFF,2014B,624344,28
FFF,2014B,624376,13
FFF,2014B,624499,51
FFF,2014B,624556,40
FFF,2014B,624586,32
FFF,2014B,624591,43
FFF,2014B,624718,11
FFF,2014B,624751,55
FFF,2014B,624763,73
FFF,2014B,624772,9
FFF,2014B,624773,47
FFF,2014B,624946,42
FFF,2014B,624967,41
FFF,2014B,624975,14
FFF,2014B,624981,27
FFF,2014B,625004,32
FFF,2014B,625034,66
FFF,2014B,625043,4
FFF,2014B,625073,1
FFF,2014B,625075,19
FFF,2014B,625182,9
FFF,2014B,625191,59
FFF,2014B,625291,34
FFF,2014B,625303,76
FFF,2014B,625306,83
FFF,2014B,625349,50
FFF,2014B,625361,19
FFF,2014B,625373,2
FFF,2014B,625394,47
FFF,2014B,625406,76
FFF,2014B,625500,2
FFF,2014B,625536,64
FFF,2014B,625548,62
FFF,2014B,625566,91
FFF,2014B,625588,50
FFF,2014B,625609,53
FFF,2014B,625642,17
FFF,2014B,625667,3
FFF,2014B,625753,76
FFF,2014B,625793,11
FFF,2014B,625794,36
FFF,2014B,625800,24
FFF,2014B,625812,13
FFF,2014B,625828,32
FFF,2014B,625977,37
FFF,2014B,625986,1
FFF,2014B,625995,30
FFF,2014B,626103,100
FFF,2014B,626128,77
FFF,2014B,626174,2
FFF,2014B,626198,39
FFF,2014B,626231,51
FFF,2014B,626259,15
FFF,2014B,626320,4
FFF,2014B,626326,70
FFF,2014B,626349,34
FFF,2014B,626403,26
FFF,2014B,626419,59
FFF,2014B,626448,69
FFF,2014B,626469,22
FFF,2014B,626473,34
FFF,2014B,626530,43
FFF,2014B,626537,25
FFF,2014B,626539,33
FFF,2014B,626644,40
FFF,2014B,626692,46
FFF,2014B,626700,50
FFF,2014B,626765,28
FFF,2014B,626777,5
FFF,2014B,626778,85
FFF,2014B,626801,63
FFF,2014B,626828,66
FFF,2014B,626878,26
FFF,2014B,626881,39
FFF,2014B,626890,32
FFF,2014B,626987,55
FFF,2014B,627022,50
FFF,2014B,627026,55
FFF,2014B,627061,66
FFF,2014B,627067,55
FFF,2014B,627126,13
FFF,2014B,627145,54
FFF,2014B,627176,35
FFF,2014B,627238,76
FFF,2014B,627247,59
FFF,2014B,627280,9
FFF,2014B,627307,68
FFF,2014B,627366,11
FFF,2014B,627383,6
FFF,2014B,627395,1
FFF,2014B,627417,83
FFF,2014B,627442,41
FFF,2014B,627468,31
FFF,2014B,627521,53
FFF,2014B,627524,11
FFF,2014B,627569,9
FFF,2014B,627595,86
FFF,2014B,627620,50
FFF,2014B,627622,30
FFF,2014B,627679,79
FFF,2014B,627692,69
FFF,2014B,627717,66
FFF,2014B,627727,14
FFF,2014B,627751,38
FFF,2014B,627808,43
FFF,2014B,627840,42
FFF,2014B,627847,25
FFF,2014B,627860,42
FFF,2014B,627886,51
FFF,2014B,628004,69
FFF,2014B,628010,2
FFF,2014B,628034,71
FFF,2014B,628038,28
FFF,2014B,628058,39
FFF,2014B,628098,61
FFF,2014B,628110,15
FFF,2014B,628114,77
FFF,2014B,628117,28
FFF,2014B,628140,82
FFF,2014B,628141,13
FFF,2014B,628143,27
FFF,2014B,628152,36
FFF,2014B,628174,46
FFF,2014B,628296,2
FFF,2014B,628307,62
FFF,2014B,628323,13
FFF,2014B,628361,89
FFF,2014B,628370,40
FFF,2014B,628443,33
FFF,2014B,628476,25
FFF,2014B,628561,27
FFF,2014B,628720,19
FFF,2014B,628725,27
FFF,2014B,628803,25
FFF,2014B,628837,33
FFF,2014B,628841,76
FFF,2014B,628846,57
FFF,2014B,628925,58
FFF,2014B,628972,47
FFF,2014B,628978,9
FFF,2014B,628995,23
FFF,2014B,629022,8
FFF,2014B,629096,63
FFF,2014B,629119,8
FFF,2014B,629120,9
FFF,2014B,629163,32
FFF,2014B,629182,54
FFF,2014B,629228,2
FFF,2014B,629231,12
FFF,2014B,629244,50
FFF,2014B,629267,71
FFF,2014B,629291,100
FFF,2014B,629303,32
FFF,2014B,629386,44
FFF,2014B,629404,7
FFF,2014B,629414,55
FFF,2014B,629459,43
FFF,2014B,629522,56
FFF,2014B,629540,95
FFF,2014B,629541,35
FFF,2014B,629543,1
FFF,2014B,629603,65
FFF,2014B,629613,18
FFF,2014B,629655,64
FFF,2014B,629692,27
FFF,2014B,629693,36
FFF,2014B,629735,6
FFF,2014B,629739,19
FFF,2014B,629762,18
FFF,2014B,629767,49
FFF,2014B,629867,8
FFF,2014B,629873,84
FFF,2014B,629879,17
FFF,2014B,629881,71
FFF,2014B,629918,5
FFF,2014B,629928,83
FFF,2014B,629938,66
FFF,2014B,629993,67
FFF,2014B,630013,36
FFF,2014B,630015,79
FFF,2014B,630038,10
FFF,2014B,630045,63
FFF,2014B,630083,48
FFF,2014B,630129,18
FFF,2014B,630168,44
FFF,2014B,630177,62
FFF,2014B,630264,15
FFF,2014B,630269,14
FFF,2014B,630326,63
FFF,2014B,630426,1
FFF,2014B,630452,40
FFF,2014B,630479,60
FFF,2014B,630488,49
FFF,2014B,630491,47
FFF,2014B,630574,38
FFF,2014B,630634,52
FFF,2014B,630653,9
FFF,2014B,630654,14
FFF,2014B,630655,24
FFF,2014B,630671,53
FFF,2014B,630734,78
FFF,2014B,630748,18
FFF,2014B,630759,29
FFF,2014B,630782,1
FFF,2014B,630804,22
FFF,2014B,630812,14
FFF,2014B,630830,50
FFF,2014B,630854,27
FFF,2014B,630859,53
FFF,2014B,630867,9
FFF,2014B,630868,57
FFF,2014B,630891,17
FFF,2014B,630912,41
FFF,2014B,630924,47
FFF,2014B,630937,59
FFF,2014B,630966,84
FFF,2014B,631023,40
FFF,2014B,631075,53
FFF,2014B,631083,22
FFF,2014B,631099,27
FFF,2014B,631104,30
FFF,2014B,631111,24
FFF,2014B,631135,6
FFF,2014B,631195,9
FFF,2014B,631235,30
FFF,2014B,631247,76
FFF,2014B,631300,12
FFF,2014B,631311,73
FFF,2014B,631327,77
FFF,2014B,631467,48
FFF,2014B,631473,96
FFF,2014B,631524,23
FFF,2014B,631654,2
FFF,2014B,631673,32
FFF,2014B,631680,97
FFF,2014B,631701,21
FFF,2014B,631719,109
FFF,2014B,631765,43
FFF,2014B,631853,61
FFF,2014B,631860,75
FFF,2014B,631880,47
FFF,2014B,631884,26
FFF,2014B,631913,48
FFF,2014B,631925,31
FFF,2014B,632019,43
FFF,2014B,632044,106
FFF,2014B,632078,54
FFF,2014B,632114,18
FFF,2014B,632124,24
FFF,2014B,632143,97
FFF,2014B,632235,10
FFF,2014B,632258,34
FFF,2014B,632306,68
FFF,2014B,632316,66
FFF,2014B,632339,60
FFF,2014B,632363,52
FFF,2014B,632379,19
FFF,2014B,632380,27
FFF,2014B,632402,50
FFF,2014B,632513,69
FFF,2014B,632544,46
FFF,2014B,632588,90
FFF,2014B,632620,38
FFF,2014B,632621,1
FFF,2014B,632623,60
FFF,2014B,632691,48
FFF,2014B,632698,54
FFF,2014B,632705,24
FFF,2014B,632759,48
FFF,2014B,632773,1
FFF,2014B,632801,13
FFF,2014B,632840,36
FFF,2014B,632848,23
FFF,2014B,632895,38
FFF,2014B,632923,69
FFF,2014B,632927,15
FFF,2014B,632929,46
FFF,2014B,632947,30
FFF,2014B,632958,40
FFF,2014B,632991,53
FFF,2014B,633047,7
FFF,2014B,633077,70
FFF,2014B,633100,11
FFF,2014B,633102,2
FFF,2014B,633157,47
FFF,2014B,633179,89
FFF,2014B,633205,34
FFF,2014B,633207,9
FFF,2014B,633219,44
FFF,2014B,633221,26
FFF,2014B,633233,1
FFF,2014B,633238,62
FFF,2014B,633243,9
FFF,2014B,633292,55
FFF,2014B,633297,45
FFF,2014B,633303,71
FFF,2014B,633305,5
FFF,2014B,633319,77
FFF,2014B,633328,56
FFF,2014B,633388,53
FFF,2014B,633397,14
FFF,2014B,633401,3
FFF,2014B,633403,19
FFF,2014B,633411,32
FFF,2014B,633504,83
FFF,2014B,633505,26
FFF,2014B,633558,5
FFF,2014B,633625,30
FFF,2014B,633676,35
FFF,2014B,633691,66
FFF,2014B,633717,98
FFF,2014B,633732,26
FFF,2014B,633745,55
FFF,2014B,633756,42
FFF,2014B,633773,34
FFF,2014B,633840,49
FFF,2014B,633881,31
FFF,2014B,633884,14
FFF,2014B,633924,38
FFF,2014B,633983,36
FFF,2014B,634007,15
FFF,2014B,634057,63
FFF,2014B,634070,81
FFF,2014B,634099,15
FFF,2014B,634111,68
FFF,2014B,634114,66
FFF,2014B,634139,62
FFF,2014B,634155,56
FFF,2014B,634165,46
FFF,2014B,634176,9
FFF,2014B,634187,32
FFF,2014B,634200,54
FFF,2014B,634209,70
FFF,2014B,634245,39
FFF,2014B,634252,7
FFF,2014B,634254,76
FFF,2014B,634260,73
FFF,2014B,634279,13
FFF,2014B,634343,23
FFF,2014B,634349,11
FFF,2014B,634426,49
FFF,2014B,634427,41
FFF,2014B,634429,41
FFF,2014B,634430,41
FFF,2014B,634431,32
FFF,2014B,634435,33
FFF,2014B,634479,61
FFF,2014B,634480,8
FFF,2014B,634500,25
FFF,2014B,634536,88
FFF,2014B,634539,22
