,code_module,code_presentation,id_student,total_days_studied
23146,FFF,2013J,610774,8
23147,FFF,2013J,610814,4
23148,FFF,2013J,610831,18
23149,FFF,2013J,610932,5
23150,FFF,2013J,610933,59
23151,FFF,2013J,611039,102
23152,FFF,2013J,611126,11
23153,FFF,2013J,611213,1
23154,FFF,2013J,611226,123
23155,FFF,2013J,611245,8
23156,FFF,2013J,611309,51
23157,FFF,2013J,611396,150
23158,FFF,2013J,898594,284
23159,FFF,2013J,973364,47
23160,FFF,2013J,984347,192
23161,FFF,2013J,985062,87
23162,FFF,2013J,988019,131
23163,FFF,2013J,990155,99
23164,FFF,2013J,1064492,178
23165,FFF,2013J,1065824,282
23166,FFF,2013J,1100143,262
23167,FFF,2013J,1253440,8
23168,FFF,2013J,1319999,125
23169,FFF,2013J,1359554,104
23170,FFF,2013J,1390051,57
23171,FFF,2013J,1397617,201
23172,FFF,2013J,1399314,9
23173,FFF,2013J,1417707,183
23174,FFF,2013J,1420537,79
23175,FFF,2013J,1428865,18
23176,FFF,2013J,1455474,7
23177,FFF,2013J,1482413,54
23178,FFF,2013J,1492571,116
23179,FFF,2013J,1494577,76
23180,FFF,2013J,1504653,141
23181,FFF,2013J,1512332,29
23182,FFF,2013J,1513001,50
23183,FFF,2013J,1515509,232
23184,FFF,2013J,1527616,3
23185,FFF,2013J,1532921,8
23186,FFF,2013J,1541472,101
23187,FFF,2013J,1559964,157
23188,FFF,2013J,1621041,77
23189,FFF,2013J,1634278,90
23190,FFF,2013J,1636725,79
23191,FFF,2013J,1641344,161
23192,FFF,2013J,1644647,108
23193,FFF,2013J,1678617,46
23194,FFF,2013J,1694120,178
23195,FFF,2013J,1759799,132
23196,FFF,2013J,1852968,145
23197,FFF,2013J,1859038,140
23198,FFF,2013J,1859407,1
23199,FFF,2013J,1864086,42
23200,FFF,2013J,1866233,37
23201,FFF,2013J,1876636,140
23202,FFF,2013J,1910049,99
23203,FFF,2013J,1913166,126
23204,FFF,2013J,1917335,271
23205,FFF,2013J,1931370,1
23206,FFF,2013J,1935735,149
23207,FFF,2013J,1943681,2
23208,FFF,2013J,1945945,216
23209,FFF,2013J,1948159,87
23210,FFF,2013J,1949484,14
23211,FFF,2013J,1950923,112
23212,FFF,2013J,1951127,99
23213,FFF,2013J,1954147,81
23214,FFF,2013J,1962128,23
23215,FFF,2013J,1978492,1
23216,FFF,2013J,1980822,60
23217,FFF,2013J,1981053,62
23218,FFF,2013J,1982166,209
23219,FFF,2013J,1983331,1
23220,FFF,2013J,1983921,97
23221,FFF,2013J,1992145,152
23222,FFF,2013J,2053381,61
23223,FFF,2013J,2056416,138
23224,FFF,2013J,2056486,134
23225,FFF,2013J,2071595,52
23226,FFF,2013J,2088982,26
23227,FFF,2013J,2104123,92
23228,FFF,2013J,2105230,73
23229,FFF,2013J,2112291,105
23230,FFF,2013J,2128283,62
23231,FFF,2013J,2137171,88
23232,FFF,2013J,2143739,71
23233,FFF,2013J,2145940,89
23234,FFF,2013J,2146277,124
23235,FFF,2013J,2148540,110
23236,FFF,2013J,2149735,38
23237,FFF,2013J,2162410,129
23238,FFF,2013J,2170320,30
23239,FFF,2013J,2173721,31
23240,FFF,2013J,2177720,27
23241,FFF,2013J,2178466,47
23242,FFF,2013J,2180710,100
23243,FFF,2013J,2182333,135
23244,FFF,2013J,2188084,17
23245,FFF,2013J,2191588,85
23246,FFF,2013J,2193185,54
23247,FFF,2013J,2195853,10
23248,FFF,2013J,2197175,178
23249,FFF,2013J,2218693,124
23250,FFF,2013J,2226620,37
23251,FFF,2013J,2237223,12
23252,FFF,2013J,2238148,150
23253,FFF,2013J,2238424,16
23254,FFF,2013J,2239746,236
23255,FFF,2013J,2243505,130
23256,FFF,2013J,2250842,63
23257,FFF,2013J,2252765,138
23258,FFF,2013J,2261138,39
23259,FFF,2013J,2286312,39
23260,FFF,2013J,2286574,67
23261,FFF,2013J,2290267,136
23262,FFF,2013J,2290883,156
23263,FFF,2013J,2292047,16
23264,FFF,2013J,2298402,5
23265,FFF,2013J,2299682,16
23266,FFF,2013J,2304417,148
23267,FFF,2013J,2312279,164
23268,FFF,2013J,2323944,166
23269,FFF,2013J,2326475,75
23270,FFF,2013J,2337889,94
23271,FFF,2013J,2340746,68
23272,FFF,2013J,2343337,72
23273,FFF,2013J,2344957,190
23274,FFF,2013J,2345900,118
23275,FFF,2013J,2356049,3
23276,FFF,2013J,2356196,11
23277,FFF,2013J,2357629,63
23278,FFF,2013J,2360322,54
23279,FFF,2013J,2364160,152
23280,FFF,2013J,2364905,19
23281,FFF,2013J,2372788,156
23282,FFF,2013J,2374002,151
23283,FFF,2013J,2379512,100
23284,FFF,2013J,2380602,3
23285,FFF,2013J,2382965,2
23286,FFF,2013J,2383780,115
23287,FFF,2013J,2387725,51
23288,FFF,2013J,2389837,11
23289,FFF,2013J,2390547,28
23290,FFF,2013J,2393230,169
23291,FFF,2013J,2393261,97
23292,FFF,2013J,2396381,131
23293,FFF,2013J,2411773,95
23294,FFF,2013J,2412152,135
23295,FFF,2013J,2415436,49
23296,FFF,2013J,2417433,46
23297,FFF,2013J,2423002,191
23298,FFF,2013J,2435795,92
23299,FFF,2013J,2437051,26
23300,FFF,2013J,2440301,54
23301,FFF,2013J,2445085,153
23302,FFF,2013J,2447469,15
23303,FFF,2013J,2449737,59
23304,FFF,2013J,2449819,163
23305,FFF,2013J,2452606,51
23306,FFF,2013J,2454653,141
23307,FFF,2013J,2454878,100
23308,FFF,2013J,2463282,58
23309,FFF,2013J,2465105,139
23310,FFF,2013J,2465589,115
23311,FFF,2013J,2468232,119
23312,FFF,2013J,2469321,161
23313,FFF,2013J,2469688,148
23314,FFF,2013J,2472033,52
23315,FFF,2013J,2472132,43
23316,FFF,2013J,2487982,262
23317,FFF,2013J,2499949,10
23318,FFF,2013J,2500149,164
23319,FFF,2013J,2503063,99
23320,FFF,2013J,2523035,66
23321,FFF,2013J,2523751,25
23322,FFF,2013J,2524572,49
23323,FFF,2013J,2526537,98
23324,FFF,2013J,2534165,175
23325,FFF,2013J,2539666,7
23326,FFF,2013J,2540424,6
23327,FFF,2013J,2542431,37
23328,FFF,2013J,2543208,88
23329,FFF,2013J,2545923,166
23330,FFF,2013J,2548055,127
23331,FFF,2013J,2555225,176
23332,FFF,2013J,2555893,5
23333,FFF,2013J,2558713,41
23334,FFF,2013J,2563095,85
23335,FFF,2013J,2567571,183
23336,FFF,2013J,2572441,136
23337,FFF,2013J,2579401,58
23338,FFF,2013J,2580196,26
23339,FFF,2013J,2580545,134
23340,FFF,2013J,2588467,4
23341,FFF,2013J,2595641,59
23342,FFF,2013J,2596621,155
23343,FFF,2013J,2602264,95
23344,FFF,2013J,2610837,5
23345,FFF,2013J,2611986,17
23346,FFF,2013J,2613746,78
23347,FFF,2013J,2614277,154
23348,FFF,2013J,2619184,79
23349,FFF,2013J,2621734,64
23350,FFF,2013J,2622634,7
23351,FFF,2013J,2623496,129
23352,FFF,2013J,2625545,15
23353,FFF,2013J,2630284,4
23354,FFF,2013J,2633052,27
23355,FFF,2013J,2634868,180
23356,FFF,2013J,2637239,5
23357,FFF,2013J,2639319,178
23358,FFF,2013J,2641236,45
23359,FFF,2013J,2642994,18
23360,FFF,2013J,2650555,82
23361,FFF,2013J,2655370,42
23362,FFF,2013J,2663131,87
23363,FFF,2013J,2672155,2
23364,FFF,2013J,2678993,45
23365,FFF,2013J,2680380,38
23366,FFF,2013J,2683857,37
23367,FFF,2013J,2686536,91
23368,FFF,2013J,2686609,114
23369,FFF,2013J,2687045,53
23370,FFF,2013J,2687176,36
23371,FFF,2013J,2687989,82
23372,FFF,2013J,2688202,12
23373,FFF,2013J,2692632,24
23374,FFF,2013J,2694680,12
23375,FFF,2013J,2697608,3
23376,FFF,2013J,2697921,75
23377,FFF,2013J,2698125,42
23378,FFF,2014B,26211,248
23379,FFF,2014B,27189,53
23380,FFF,2014B,27683,50
23381,FFF,2014B,28808,18
23382,FFF,2014B,28897,135
23383,FFF,2014B,30531,54
23384,FFF,2014B,34293,36
23385,FFF,2014B,36347,106
23386,FFF,2014B,39882,44
23387,FFF,2014B,41489,6
23388,FFF,2014B,42746,186
23389,FFF,2014B,46148,123
23390,FFF,2014B,48635,157
23391,FFF,2014B,53136,111
23392,FFF,2014B,53709,34
23393,FFF,2014B,54867,18
23394,FFF,2014B,63958,9
23395,FFF,2014B,67986,32
23396,FFF,2014B,72114,137
23397,FFF,2014B,74521,46
23398,FFF,2014B,74524,7
23399,FFF,2014B,77845,19
23400,FFF,2014B,77998,31
23401,FFF,2014B,79683,23
23402,FFF,2014B,81216,1
23403,FFF,2014B,82201,24
23404,FFF,2014B,83603,120
23405,FFF,2014B,84299,77
23406,FFF,2014B,85874,37
23407,FFF,2014B,99670,70
23408,FFF,2014B,101634,15
23409,FFF,2014B,104316,53
23410,FFF,2014B,108207,129
23411,FFF,2014B,108822,158
23412,FFF,2014B,108949,34
23413,FFF,2014B,110529,107
23414,FFF,2014B,116174,9
23415,FFF,2014B,116621,202
23416,FFF,2014B,117510,150
23417,FFF,2014B,117550,21
23418,FFF,2014B,124018,6
23419,FFF,2014B,128132,52
23420,FFF,2014B,128968,119
23421,FFF,2014B,130992,120
23422,FFF,2014B,131538,98
23423,FFF,2014B,132157,126
23424,FFF,2014B,132477,36
23425,FFF,2014B,133104,100
23426,FFF,2014B,133322,83
23427,FFF,2014B,134847,26
23428,FFF,2014B,134851,179
23429,FFF,2014B,136054,107
23430,FFF,2014B,136944,25
23431,FFF,2014B,140108,5
23432,FFF,2014B,141430,134
23433,FFF,2014B,150121,41
23434,FFF,2014B,152626,209
23435,FFF,2014B,153611,76
23436,FFF,2014B,155158,80
23437,FFF,2014B,156788,2
23438,FFF,2014B,160262,14
23439,FFF,2014B,160472,52
23440,FFF,2014B,163332,34
23441,FFF,2014B,163962,4
23442,FFF,2014B,167106,118
23443,FFF,2014B,178179,95
23444,FFF,2014B,179081,61
23445,FFF,2014B,181719,19
23446,FFF,2014B,183429,45
23447,FFF,2014B,190418,142
23448,FFF,2014B,190930,56
23449,FFF,2014B,191590,70
23450,FFF,2014B,193803,8
23451,FFF,2014B,195515,51
23452,FFF,2014B,197538,32
23453,FFF,2014B,203568,58
23454,FFF,2014B,227297,122
23455,FFF,2014B,228138,67
23456,FFF,2014B,228258,46
23457,FFF,2014B,228729,164
23458,FFF,2014B,232286,183
23459,FFF,2014B,234796,70
23460,FFF,2014B,237182,30
23461,FFF,2014B,237370,19
23462,FFF,2014B,239345,141
23463,FFF,2014B,242254,24
23464,FFF,2014B,242998,110
23465,FFF,2014B,244961,98
23466,FFF,2014B,247940,3
23467,FFF,2014B,251375,110
23468,FFF,2014B,255878,88
23469,FFF,2014B,256740,144
23470,FFF,2014B,257104,58
23471,FFF,2014B,258737,46
23472,FFF,2014B,260062,29
23473,FFF,2014B,261265,47
23474,FFF,2014B,264298,25
23475,FFF,2014B,266536,102
23476,FFF,2014B,268649,81
23477,FFF,2014B,268845,67
23478,FFF,2014B,269730,157
23479,FFF,2014B,272701,6
23480,FFF,2014B,276265,81
23481,FFF,2014B,277577,182
23482,FFF,2014B,278155,200
23483,FFF,2014B,279755,81
23484,FFF,2014B,282806,46
23485,FFF,2014B,286484,12
23486,FFF,2014B,293454,43
23487,FFF,2014B,295741,109
23488,FFF,2014B,296904,46
23489,FFF,2014B,297014,112
23490,FFF,2014B,304500,7
23491,FFF,2014B,305876,63
23492,FFF,2014B,305918,60
23493,FFF,2014B,313243,113
23494,FFF,2014B,313756,47
23495,FFF,2014B,315025,128
23496,FFF,2014B,315850,147
23497,FFF,2014B,316327,38
23498,FFF,2014B,316772,11
23499,FFF,2014B,317394,123
23500,FFF,2014B,318068,115
23501,FFF,2014B,319042,144
23502,FFF,2014B,321096,97
23503,FFF,2014B,324948,41
23504,FFF,2014B,325089,93
23505,FFF,2014B,327616,54
23506,FFF,2014B,329895,14
23507,FFF,2014B,331107,55
23508,FFF,2014B,332237,16
23509,FFF,2014B,334224,29
23510,FFF,2014B,336163,30
23511,FFF,2014B,337615,16
23512,FFF,2014B,337940,40
23513,FFF,2014B,338958,31
23514,FFF,2014B,339728,172
23515,FFF,2014B,339824,45
23516,FFF,2014B,339855,33
23517,FFF,2014B,341044,50
23518,FFF,2014B,342089,5
23519,FFF,2014B,342125,168
23520,FFF,2014B,342234,63
23521,FFF,2014B,342303,32
23522,FFF,2014B,344409,73
23523,FFF,2014B,344451,103
23524,FFF,2014B,345442,68
23525,FFF,2014B,345455,1
23526,FFF,2014B,348378,20
23527,FFF,2014B,348855,169
23528,FFF,2014B,351181,166
23529,FFF,2014B,353979,46
23530,FFF,2014B,354552,1
23531,FFF,2014B,354988,37
23532,FFF,2014B,356371,52
23533,FFF,2014B,362661,59
23534,FFF,2014B,365860,73
23535,FFF,2014B,367510,101
23536,FFF,2014B,367898,116
23537,FFF,2014B,368675,128
23538,FFF,2014B,371168,248
23539,FFF,2014B,378809,130
23540,FFF,2014B,379042,165
23541,FFF,2014B,379107,33
23542,FFF,2014B,379769,21
23543,FFF,2014B,381365,21
23544,FFF,2014B,382857,23
23545,FFF,2014B,383778,61
23546,FFF,2014B,383921,103
23547,FFF,2014B,388697,77
23548,FFF,2014B,389759,51
23549,FFF,2014B,389773,39
23550,FFF,2014B,391114,184
23551,FFF,2014B,392207,54
23552,FFF,2014B,395188,88
23553,FFF,2014B,395758,28
23554,FFF,2014B,395814,5
23555,FFF,2014B,398357,4
23556,FFF,2014B,398439,88
23557,FFF,2014B,399863,3
23558,FFF,2014B,400252,129
23559,FFF,2014B,402200,59
23560,FFF,2014B,402449,97
23561,FFF,2014B,402502,150
23562,FFF,2014B,402806,208
23563,FFF,2014B,404170,45
23564,FFF,2014B,405192,90
23565,FFF,2014B,405775,76
23566,FFF,2014B,405963,5
23567,FFF,2014B,407500,103
23568,FFF,2014B,408105,33
23569,FFF,2014B,408353,44
23570,FFF,2014B,409651,80
23571,FFF,2014B,409949,19
23572,FFF,2014B,410199,154
23573,FFF,2014B,410666,76
23574,FFF,2014B,411939,2
23575,FFF,2014B,412387,10
23576,FFF,2014B,412695,152
23577,FFF,2014B,413200,63
23578,FFF,2014B,414258,120
23579,FFF,2014B,416302,168
23580,FFF,2014B,417184,85
23581,FFF,2014B,418218,112
23582,FFF,2014B,419284,132
23583,FFF,2014B,420042,160
23584,FFF,2014B,421179,43
23585,FFF,2014B,422250,9
23586,FFF,2014B,422530,43
23587,FFF,2014B,422626,75
23588,FFF,2014B,422697,181
23589,FFF,2014B,423648,16
23590,FFF,2014B,425332,24
23591,FFF,2014B,427485,24
23592,FFF,2014B,428068,7
23593,FFF,2014B,429015,63
23594,FFF,2014B,430516,27
23595,FFF,2014B,430625,35
23596,FFF,2014B,431987,209
23597,FFF,2014B,435446,122
23598,FFF,2014B,436481,94
23599,FFF,2014B,436590,79
23600,FFF,2014B,437529,8
23601,FFF,2014B,438796,125
23602,FFF,2014B,439433,121
23603,FFF,2014B,439633,161
23604,FFF,2014B,439896,55
23605,FFF,2014B,440559,137
23606,FFF,2014B,441073,25
23607,FFF,2014B,442753,42
23608,FFF,2014B,443007,129
23609,FFF,2014B,444574,76
23610,FFF,2014B,444718,13
23611,FFF,2014B,445605,17
23612,FFF,2014B,445818,29
23613,FFF,2014B,445947,97
23614,FFF,2014B,465175,23
23615,FFF,2014B,465421,79
23616,FFF,2014B,466347,41
23617,FFF,2014B,466576,56
23618,FFF,2014B,467582,136
23619,FFF,2014B,468730,33
23620,FFF,2014B,469977,101
23621,FFF,2014B,470619,117
23622,FFF,2014B,472120,74
23623,FFF,2014B,472341,56
23624,FFF,2014B,472810,20
23625,FFF,2014B,474677,17
23626,FFF,2014B,475811,108
23627,FFF,2014B,476912,5
23628,FFF,2014B,477069,3
23629,FFF,2014B,477588,66
23630,FFF,2014B,477812,14
23631,FFF,2014B,477833,72
23632,FFF,2014B,478073,64
23633,FFF,2014B,479061,42
23634,FFF,2014B,481210,30
23635,FFF,2014B,482445,2
23636,FFF,2014B,482843,215
23637,FFF,2014B,483389,112
23638,FFF,2014B,483975,53
23639,FFF,2014B,484075,118
23640,FFF,2014B,484223,154
23641,FFF,2014B,484675,63
23642,FFF,2014B,485312,111
23643,FFF,2014B,485780,105
23644,FFF,2014B,487168,52
23645,FFF,2014B,487314,138
23646,FFF,2014B,488386,147
23647,FFF,2014B,488524,109
23648,FFF,2014B,488758,10
23649,FFF,2014B,489137,108
23650,FFF,2014B,490154,59
23651,FFF,2014B,491011,140
23652,FFF,2014B,491486,32
23653,FFF,2014B,491548,10
23654,FFF,2014B,492088,124
23655,FFF,2014B,493760,80
23656,FFF,2014B,494433,71
23657,FFF,2014B,494818,69
23658,FFF,2014B,495580,1
23659,FFF,2014B,495618,62
23660,FFF,2014B,496590,25
23661,FFF,2014B,498006,91
23662,FFF,2014B,498266,230
23663,FFF,2014B,498636,4
23664,FFF,2014B,498828,161
23665,FFF,2014B,499813,212
23666,FFF,2014B,501302,30
23667,FFF,2014B,501421,120
23668,FFF,2014B,502150,33
23669,FFF,2014B,502501,200
23670,FFF,2014B,502993,45
23671,FFF,2014B,503154,58
23672,FFF,2014B,503183,111
23673,FFF,2014B,504583,17
23674,FFF,2014B,504700,1
23675,FFF,2014B,505017,100
23676,FFF,2014B,505131,54
23677,FFF,2014B,505826,17
23678,FFF,2014B,506038,147
23679,FFF,2014B,506674,19
23680,FFF,2014B,507577,23
23681,FFF,2014B,509292,140
23682,FFF,2014B,509407,36
23683,FFF,2014B,509866,6
23684,FFF,2014B,510142,151
23685,FFF,2014B,510420,99
23686,FFF,2014B,510693,16
23687,FFF,2014B,511350,99
23688,FFF,2014B,511912,107
23689,FFF,2014B,512236,26
23690,FFF,2014B,513701,66
23691,FFF,2014B,515965,26
23692,FFF,2014B,516634,182
23693,FFF,2014B,516770,87
23694,FFF,2014B,516894,2
23695,FFF,2014B,517274,26
23696,FFF,2014B,517277,85
23697,FFF,2014B,518210,98
23698,FFF,2014B,518359,132
23699,FFF,2014B,521377,1
23700,FFF,2014B,524296,72
23701,FFF,2014B,525874,16
23702,FFF,2014B,526303,57
23703,FFF,2014B,526821,52
23704,FFF,2014B,527744,7
23705,FFF,2014B,528538,34
23706,FFF,2014B,528713,42
23707,FFF,2014B,529390,1
23708,FFF,2014B,529458,26
23709,FFF,2014B,530196,54
23710,FFF,2014B,532062,19
23711,FFF,2014B,532413,62
23712,FFF,2014B,532575,6
23713,FFF,2014B,533140,46
23714,FFF,2014B,533141,11
23715,FFF,2014B,533198,21
23716,FFF,2014B,533217,150
23717,FFF,2014B,534318,12
23718,FFF,2014B,535460,6
23719,FFF,2014B,536636,29
23720,FFF,2014B,537322,45
23721,FFF,2014B,537703,159
23722,FFF,2014B,537938,53
23723,FFF,2014B,539401,27
23724,FFF,2014B,539444,209
23725,FFF,2014B,539922,79
23726,FFF,2014B,540909,17
23727,FFF,2014B,541281,28
23728,FFF,2014B,541327,2
23729,FFF,2014B,542287,127
23730,FFF,2014B,542557,209
23731,FFF,2014B,543686,170
23732,FFF,2014B,544108,26
23733,FFF,2014B,544140,23
23734,FFF,2014B,544271,47
23735,FFF,2014B,544593,101
23736,FFF,2014B,545119,137
23737,FFF,2014B,545637,157
23738,FFF,2014B,545741,147
23739,FFF,2014B,546071,175
23740,FFF,2014B,546394,10
23741,FFF,2014B,546627,73
23742,FFF,2014B,546961,93
23743,FFF,2014B,547128,67
23744,FFF,2014B,547413,110
23745,FFF,2014B,547506,59
23746,FFF,2014B,547569,29
23747,FFF,2014B,547680,100
23748,FFF,2014B,547884,9
23749,FFF,2014B,548424,201
23750,FFF,2014B,548573,22
23751,FFF,2014B,548926,7
23752,FFF,2014B,549792,39
23753,FFF,2014B,550003,11
23754,FFF,2014B,550038,105
23755,FFF,2014B,550097,72
23756,FFF,2014B,550246,6
23757,FFF,2014B,550498,19
23758,FFF,2014B,550903,186
23759,FFF,2014B,550925,110
23760,FFF,2014B,551636,2
23761,FFF,2014B,552284,23
23762,FFF,2014B,552395,2
23763,FFF,2014B,552648,28
23764,FFF,2014B,553032,38
23765,FFF,2014B,553160,69
23766,FFF,2014B,554881,63
23767,FFF,2014B,555691,41
23768,FFF,2014B,555929,53
23769,FFF,2014B,556052,6
23770,FFF,2014B,556126,25
23771,FFF,2014B,556140,63
23772,FFF,2014B,556492,43
23773,FFF,2014B,557469,25
23774,FFF,2014B,557650,129
23775,FFF,2014B,557708,24
23776,FFF,2014B,557894,22
23777,FFF,2014B,558105,110
23778,FFF,2014B,558121,104
23779,FFF,2014B,558244,41
23780,FFF,2014B,558284,13
23781,FFF,2014B,558404,7
23782,FFF,2014B,559449,12
23783,FFF,2014B,559876,173
23784,FFF,2014B,560168,33
23785,FFF,2014B,560399,142
23786,FFF,2014B,560496,98
23787,FFF,2014B,560595,21
23788,FFF,2014B,560685,57
23789,FFF,2014B,561009,74
23790,FFF,2014B,561215,38
23791,FFF,2014B,561799,2
23792,FFF,2014B,562064,24
23793,FFF,2014B,562917,20
23794,FFF,2014B,563813,2
23795,FFF,2014B,563823,142
23796,FFF,2014B,564632,113
23797,FFF,2014B,565109,133
23798,FFF,2014B,565348,29
23799,FFF,2014B,565373,85
23800,FFF,2014B,565469,16
23801,FFF,2014B,565526,6
23802,FFF,2014B,566460,34
23803,FFF,2014B,567168,7
23804,FFF,2014B,567629,79
23805,FFF,2014B,567681,10
23806,FFF,2014B,567859,83
23807,FFF,2014B,567873,63
23808,FFF,2014B,568954,201
23809,FFF,2014B,569065,136
23810,FFF,2014B,569556,5
23811,FFF,2014B,569783,38
23812,FFF,2014B,570264,63
23813,FFF,2014B,571050,91
23814,FFF,2014B,571190,172
23815,FFF,2014B,571316,57
23816,FFF,2014B,571612,3
23817,FFF,2014B,571815,20
23818,FFF,2014B,571844,45
23819,FFF,2014B,571962,142
23820,FFF,2014B,572154,178
23821,FFF,2014B,572367,44
23822,FFF,2014B,572395,15
23823,FFF,2014B,572716,75
23824,FFF,2014B,572804,13
23825,FFF,2014B,572832,157
23826,FFF,2014B,572870,137
23827,FFF,2014B,573549,171
23828,FFF,2014B,574028,147
23829,FFF,2014B,574605,12
23830,FFF,2014B,574663,12
23831,FFF,2014B,574671,62
23832,FFF,2014B,574815,13
23833,FFF,2014B,576159,147
23834,FFF,2014B,577142,47
23835,FFF,2014B,577679,3
23836,FFF,2014B,578022,12
23837,FFF,2014B,578754,33
23838,FFF,2014B,578764,177
23839,FFF,2014B,579081,127
23840,FFF,2014B,579376,40
23841,FFF,2014B,580425,71
23842,FFF,2014B,581065,23
23843,FFF,2014B,581520,150
23844,FFF,2014B,581598,119
23845,FFF,2014B,581772,1
23846,FFF,2014B,582553,66
23847,FFF,2014B,583056,42
23848,FFF,2014B,583138,29
23849,FFF,2014B,584184,94
23850,FFF,2014B,584571,41
23851,FFF,2014B,584842,50
23852,FFF,2014B,584843,4
23853,FFF,2014B,584884,31
23854,FFF,2014B,584990,5
23855,FFF,2014B,585454,109
23856,FFF,2014B,585921,200
23857,FFF,2014B,586351,9
23858,FFF,2014B,586506,5
23859,FFF,2014B,586543,2
23860,FFF,2014B,586592,102
23861,FFF,2014B,586917,128
23862,FFF,2014B,587195,58
23863,FFF,2014B,587600,83
23864,FFF,2014B,587696,43
23865,FFF,2014B,588107,24
23866,FFF,2014B,588145,142
23867,FFF,2014B,588436,13
23868,FFF,2014B,588913,70
23869,FFF,2014B,589016,63
23870,FFF,2014B,589029,72
23871,FFF,2014B,589449,176
23872,FFF,2014B,589454,140
23873,FFF,2014B,589469,20
23874,FFF,2014B,589548,103
23875,FFF,2014B,589565,166
23876,FFF,2014B,589798,27
23877,FFF,2014B,590018,147
23878,FFF,2014B,590508,153
23879,FFF,2014B,590543,51
23880,FFF,2014B,590548,5
23881,FFF,2014B,590604,1
23882,FFF,2014B,590970,100
23883,FFF,2014B,591111,31
23884,FFF,2014B,591132,6
23885,FFF,2014B,591318,40
23886,FFF,2014B,591550,52
23887,FFF,2014B,591946,34
23888,FFF,2014B,592422,33
23889,FFF,2014B,592632,97
23890,FFF,2014B,592766,157
23891,FFF,2014B,592939,62
23892,FFF,2014B,593206,49
23893,FFF,2014B,593220,13
23894,FFF,2014B,593563,2
23895,FFF,2014B,593617,13
23896,FFF,2014B,594136,199
23897,FFF,2014B,594258,25
23898,FFF,2014B,594374,54
23899,FFF,2014B,594636,114
23900,FFF,2014B,594909,57
23901,FFF,2014B,595186,38
23902,FFF,2014B,595428,44
23903,FFF,2014B,595895,4
23904,FFF,2014B,595935,93
23905,FFF,2014B,595978,116
23906,FFF,2014B,596243,6
23907,FFF,2014B,596482,124
23908,FFF,2014B,596601,94
23909,FFF,2014B,596663,33
23910,FFF,2014B,596699,43
23911,FFF,2014B,596953,45
23912,FFF,2014B,597234,143
23913,FFF,2014B,597359,103
23914,FFF,2014B,597378,46
23915,FFF,2014B,597386,26
23916,FFF,2014B,597426,23
23917,FFF,2014B,597495,31
23918,FFF,2014B,597662,185
23919,FFF,2014B,597761,37
23920,FFF,2014B,598113,48
23921,FFF,2014B,598300,26
23922,FFF,2014B,598353,15
23923,FFF,2014B,598362,15
23924,FFF,2014B,598571,119
23925,FFF,2014B,598642,49
23926,FFF,2014B,598713,141
23927,FFF,2014B,599048,50
23928,FFF,2014B,599117,6
23929,FFF,2014B,599398,114
23930,FFF,2014B,599740,163
23931,FFF,2014B,599812,18
23932,FFF,2014B,600292,101
23933,FFF,2014B,600388,172
23934,FFF,2014B,600702,151
23935,FFF,2014B,600893,87
23936,FFF,2014B,601155,23
23937,FFF,2014B,601266,14
23938,FFF,2014B,601345,13
23939,FFF,2014B,601375,144
23940,FFF,2014B,601435,3
23941,FFF,2014B,601560,55
23942,FFF,2014B,601735,199
23943,FFF,2014B,602571,38
23944,FFF,2014B,602672,30
23945,FFF,2014B,602681,57
23946,FFF,2014B,602818,81
23947,FFF,2014B,602854,221
23948,FFF,2014B,602862,116
23949,FFF,2014B,603111,102
23950,FFF,2014B,603163,90
23951,FFF,2014B,603319,30
23952,FFF,2014B,603483,19
23953,FFF,2014B,603539,159
23954,FFF,2014B,603694,108
23955,FFF,2014B,603848,77
23956,FFF,2014B,603972,122
23957,FFF,2014B,604174,144
23958,FFF,2014B,604234,12
23959,FFF,2014B,604293,82
23960,FFF,2014B,604326,4
23961,FFF,2014B,604338,132
23962,FFF,2014B,604698,222
23963,FFF,2014B,604969,19
23964,FFF,2014B,605228,6
23965,FFF,2014B,605312,191
23966,FFF,2014B,605370,30
23967,FFF,2014B,605475,170
23968,FFF,2014B,605493,108
23969,FFF,2014B,605522,32
23970,FFF,2014B,606407,18
23971,FFF,2014B,606713,49
23972,FFF,2014B,606870,123
23973,FFF,2014B,606911,2
23974,FFF,2014B,606935,6
23975,FFF,2014B,606967,20
23976,FFF,2014B,606976,59
23977,FFF,2014B,606977,79
23978,FFF,2014B,607453,158
23979,FFF,2014B,607702,23
23980,FFF,2014B,607896,99
23981,FFF,2014B,607899,63
23982,FFF,2014B,608111,17
23983,FFF,2014B,608173,11
23984,FFF,2014B,608727,24
23985,FFF,2014B,608864,16
23986,FFF,2014B,608891,91
23987,FFF,2014B,609171,31
23988,FFF,2014B,609347,29
23989,FFF,2014B,609868,16
23990,FFF,2014B,609891,65
23991,FFF,2014B,610094,162
23992,FFF,2014B,610267,1
23993,FFF,2014B,610272,84
23994,FFF,2014B,610273,63
23995,FFF,2014B,610771,50
23996,FFF,2014B,610775,77
23997,FFF,2014B,610778,45
23998,FFF,2014B,610992,79
23999,FFF,2014B,611185,43
24000,FFF,2014B,611245,18
24001,FFF,2014B,611350,153
24002,FFF,2014B,611427,13
24003,FFF,2014B,611517,56
24004,FFF,2014B,611542,68
24005,FFF,2014B,611595,87
