code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,module_presentation_length,days_studied,activities_completed,total_clicks,assessments_completed,average_score
6,2013J,560328,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,Y,Pass,-88.0,261,20,74,138,3,61.666666666666664
6,2013J,560374,F,South West Region,Lower Than A Level,30-40%,0-35,0,45,N,Pass,-24.0,261,2,3,8,1,55.0
6,2013J,560653,M,London Region,Lower Than A Level,20-30%,35-55,0,45,N,Pass,-96.0,261,16,86,324,1,60.0
6,2013J,561148,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,-79.0,261,11,51,133,3,73.33333333333333
6,2013J,561163,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,45,N,Pass,-26.0,261,14,57,232,1,45.0
6,2013J,561884,F,South East Region,A Level or Equivalent,70-80%,0-35,0,75,N,Pass,-29.0,261,21,74,187,2,82.5
6,2013J,562696,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,Y,Distinction,-81.0,261,23,95,287,2,90.0
6,2013J,562913,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-106.0,261,31,161,1122,2,52.5
6,2013J,563612,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-29.0,261,25,78,240,1,54.0
6,2013J,564609,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Pass,-65.0,261,24,60,138,3,81.66666666666667
6,2013J,565002,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,-23.0,261,5,26,158,1,75.0
6,2013J,565222,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction,-67.0,261,13,51,145,2,87.5
6,2013J,565525,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-45.0,261,9,47,127,2,62.5
6,2013J,565640,F,South Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-52.0,261,14,54,200,2,91.5
6,2013J,565892,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-124.0,261,6,31,110,1,75.0
6,2013J,565993,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-31.0,261,13,59,155,2,80.0
6,2013J,566183,F,London Region,A Level or Equivalent,80-90%,0-35,0,45,N,Pass,-67.0,261,6,11,17,1,50.0
6,2013J,566923,F,South West Region,HE Qualification,0-10%,0-35,0,30,N,Fail,-66.0,261,17,58,138,2,84.0
6,2013J,566963,F,London Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Pass,-109.0,261,13,49,124,1,85.0
6,2013J,567009,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,45,Y,Pass,-39.0,261,34,86,172,1,54.0
6,2013J,567211,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,-106.0,261,17,72,271,2,57.0
6,2013J,567325,F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-78.0,261,24,88,244,2,82.5
6,2013J,568118,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,Y,Fail,-50.0,261,43,243,727,2,60.0
6,2013J,568288,F,South West Region,A Level or Equivalent,70-80%,0-35,0,45,Y,Distinction,-67.0,261,16,50,154,3,85.0
6,2013J,568539,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Pass,-42.0,261,47,198,667,3,63.333333333333336
6,2013J,568973,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,Y,Fail,-43.0,261,12,69,371,2,64.0
6,2013J,569253,F,East Midlands Region,HE Qualification,60-70%,35-55,0,30,N,Distinction,-25.0,261,26,98,260,1,84.0
6,2013J,569490,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-145.0,261,16,51,154,2,82.5
6,2013J,569511,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,45,N,Pass,-45.0,261,25,78,257,1,60.0
6,2013J,569595,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,Y,Fail,-32.0,261,6,31,67,1,55.0
6,2013J,569679,M,South West Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-134.0,261,22,70,143,2,87.5
6,2013J,569974,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,Y,Pass,-81.0,261,40,105,239,2,72.5
6,2013J,569984,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-26.0,261,21,92,229,2,67.5
6,2013J,570141,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,-39.0,261,9,27,39,1,80.0
6,2013J,570529,M,South West Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,-29.0,261,49,161,561,2,70.0
6,2013J,570801,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,45,N,Pass,-26.0,261,27,114,358,2,91.5
6,2013J,571334,F,West Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-74.0,261,16,82,399,3,82.0
6,2013J,571380,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-29.0,261,23,91,262,2,77.0
6,2013J,571458,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,45,N,Distinction,-109.0,261,16,65,344,1,70.0
6,2013J,571577,F,South West Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-157.0,261,43,128,333,3,78.33333333333333
6,2013J,571696,F,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,-156.0,261,7,28,85,3,63.333333333333336
6,2013J,571768,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,-151.0,261,4,19,40,1,40.0
6,2013J,571883,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Distinction,-163.0,261,9,24,49,2,95.0
6,2013J,571952,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,-124.0,261,13,79,278,2,77.5
6,2013J,572335,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,-29.0,261,24,66,242,2,82.5
6,2013J,572388,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,-145.0,261,18,84,244,2,90.0
6,2013J,572663,F,South East Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-42.0,261,8,37,95,1,55.0
6,2013J,572714,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-172.0,261,29,114,343,3,76.66666666666667
6,2013J,573134,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-135.0,261,11,34,148,2,75.0
6,2013J,573294,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-70.0,261,19,75,219,2,77.5
6,2013J,573331,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,-151.0,261,22,96,298,2,82.5
6,2013J,573460,F,East Anglian Region,HE Qualification,60-70%,0-35,0,30,N,Fail,-86.0,261,21,70,213,2,75.0
6,2013J,573464,F,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-103.0,261,16,80,206,3,81.33333333333333
6,2013J,573554,F,South East Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-88.0,261,5,17,44,1,65.0
6,2013J,573666,F,London Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-42.0,261,10,37,101,1,58.0
6,2013J,574238,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-148.0,261,22,82,298,3,90.0
6,2013J,574351,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Fail,-67.0,261,20,82,183,3,71.66666666666667
6,2013J,574512,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,N,Distinction,-123.0,261,32,79,264,1,73.0
6,2013J,574606,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-42.0,261,17,59,175,3,88.0
6,2013J,574642,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,30,N,Withdrawn,-26.0,261,13,57,199,1,58.0
6,2013J,574857,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-151.0,261,21,82,228,3,75.0
6,2013J,574948,F,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-97.0,261,10,36,76,1,45.0
6,2013J,574957,F,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,-86.0,261,7,20,29,1,75.0
6,2013J,574960,M,South West Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction,-135.0,261,39,150,349,2,84.5
6,2013J,574988,F,South East Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Pass,-134.0,261,40,163,394,3,93.0
6,2013J,575000,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,Y,Fail,-124.0,261,11,46,73,1,55.0
6,2013J,575061,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,150,N,Pass,-66.0,261,1,1,1,1,0.0
6,2013J,575080,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn,-168.0,261,3,9,15,1,60.0
6,2013J,575136,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-145.0,261,14,55,178,3,55.0
6,2013J,575214,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-79.0,261,9,35,75,2,80.0
6,2013J,575355,F,London Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,-145.0,261,17,61,178,2,74.0
6,2013J,575488,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Distinction,-103.0,261,3,21,47,1,53.0
6,2013J,575554,F,South East Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass,-129.0,261,5,24,50,2,42.5
6,2013J,575559,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction,-49.0,261,6,20,90,2,90.0
6,2013J,575720,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction,-190.0,261,12,48,173,3,90.0
6,2013J,575984,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,-155.0,261,6,26,64,3,85.0
6,2013J,576143,F,South Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,-128.0,261,27,62,229,1,45.0
6,2013J,576371,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Fail,-29.0,261,9,25,57,1,84.0
6,2013J,576425,M,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-109.0,261,10,37,136,2,57.5
6,2013J,576445,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,30,Y,Pass,-134.0,261,58,268,710,2,75.0
6,2013J,576455,F,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,Fail,-135.0,261,7,50,136,2,72.5
6,2013J,576488,F,London Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,-53.0,261,14,34,94,1,70.0
6,2013J,576593,F,London Region,A Level or Equivalent,10-20,35-55,0,30,N,Fail,-22.0,261,6,11,29,1,89.0
6,2013J,576654,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass,-109.0,261,15,56,181,2,75.0
6,2013J,576761,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-38.0,261,12,65,260,2,82.5
6,2013J,576948,F,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-157.0,261,16,38,108,1,75.0
6,2013J,577780,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-155.0,261,50,215,665,2,92.0
6,2013J,577820,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,-151.0,261,15,50,159,2,90.0
6,2013J,577888,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Distinction,-141.0,261,36,89,239,1,65.0
6,2013J,578140,F,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass,-142.0,261,32,88,242,3,78.33333333333333
6,2013J,578207,M,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,Distinction,-29.0,261,22,98,296,2,67.0
6,2013J,578375,F,South East Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,-141.0,261,18,78,311,3,96.66666666666667
6,2013J,578378,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,N,Withdrawn,-59.0,261,25,96,280,2,74.0
6,2013J,578666,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,30,N,Fail,-36.0,261,20,104,309,2,59.5
6,2013J,578940,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Pass,-29.0,261,75,326,2029,2,85.0
6,2013J,579015,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,30,Y,Pass,-37.0,261,3,4,4,2,50.0
6,2013J,579020,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,-35.0,261,28,85,219,2,90.0
6,2013J,579086,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-129.0,261,15,63,196,3,78.33333333333333
6,2013J,579164,F,South Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,-129.0,261,14,39,98,2,85.0
6,2013J,579201,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass,-102.0,261,12,57,132,3,72.66666666666667
6,2013J,579203,F,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,-145.0,261,21,72,229,2,84.5
6,2013J,579309,F,West Midlands Region,No Formal quals,10-20,0-35,0,30,N,Fail,-95.0,261,2,8,15,1,55.0
6,2013J,579381,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction,-137.0,261,27,99,246,2,80.0
6,2013J,579528,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,-103.0,261,17,69,248,3,88.0
6,2013J,579572,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,-116.0,261,38,181,404,2,87.5
6,2013J,579661,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-141.0,261,34,111,414,3,61.666666666666664
6,2013J,580469,F,South East Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-85.0,261,16,61,182,1,100.0
6,2013J,580860,F,South West Region,A Level or Equivalent,80-90%,0-35,0,30,N,Distinction,-121.0,261,24,105,387,2,82.5
6,2013J,580870,M,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,-129.0,261,3,17,95,2,85.0
6,2013J,581003,M,North Western Region,HE Qualification,0-10%,0-35,0,30,N,Fail,-23.0,261,2,4,12,1,79.0
6,2013J,581062,F,South East Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,-45.0,261,16,53,159,3,80.0
6,2013J,581063,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction,-50.0,261,20,74,213,2,67.0
6,2013J,581118,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,-131.0,261,22,82,306,3,85.0
6,2013J,581178,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-18.0,261,9,57,120,1,60.0
6,2013J,581200,F,South West Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,-114.0,261,2,8,33,1,65.0
6,2013J,581239,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-137.0,261,11,40,122,2,78.0
6,2013J,581414,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,Y,Pass,-107.0,261,6,13,15,2,47.5
6,2013J,581485,F,North Western Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass,-142.0,261,23,68,202,3,71.66666666666667
6,2013J,581510,F,North Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-93.0,261,8,32,104,2,62.5
6,2013J,581652,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,30,Y,Distinction,-113.0,261,41,148,393,3,75.0
6,2013J,581806,F,South Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-66.0,261,15,55,144,2,70.0
6,2013J,581889,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,30,N,Fail,-161.0,261,17,66,209,3,78.0
6,2013J,581956,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction,-60.0,261,80,334,717,3,84.33333333333333
6,2013J,581965,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Distinction,-130.0,261,52,173,649,3,86.66666666666667
6,2013J,582226,F,North Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,-57.0,261,15,59,190,2,87.5
6,2013J,582250,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,-149.0,261,39,152,458,2,87.5
6,2013J,582420,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-116.0,261,21,55,190,2,82.5
6,2013J,582460,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Pass,-24.0,261,18,60,171,1,60.0
6,2013J,582486,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,-122.0,261,16,82,276,2,86.5
6,2013J,582536,F,North Western Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,-156.0,261,35,124,470,3,86.66666666666667
6,2013J,582568,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,-93.0,261,6,33,119,2,90.0
6,2013J,582697,F,London Region,HE Qualification,20-30%,0-35,0,30,N,Pass,-25.0,261,9,29,58,1,60.0
6,2013J,582709,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Distinction,-102.0,261,12,42,125,2,82.5
6,2013J,583031,F,South Region,Lower Than A Level,30-40%,35-55,0,30,Y,Pass,-67.0,261,12,54,113,2,70.0
6,2013J,583146,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-86.0,261,21,81,358,2,82.5
6,2013J,583423,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-88.0,261,21,64,170,2,80.0
6,2013J,583502,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail,-121.0,261,7,21,40,2,95.0
6,2013J,583532,F,North Western Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-81.0,261,49,197,1000,2,85.0
6,2013J,583607,F,North Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-38.0,261,18,63,156,2,90.0
6,2013J,583623,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction,-35.0,261,4,16,29,1,75.0
6,2013J,583664,F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Distinction,-116.0,261,24,101,287,2,90.0
6,2013J,583721,F,East Anglian Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-57.0,261,14,41,119,1,70.0
6,2013J,583730,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,-81.0,261,23,117,356,1,70.0
6,2013J,583827,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-107.0,261,21,54,153,1,55.0
6,2013J,583973,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,-99.0,261,12,64,235,2,75.0
6,2013J,584143,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,-116.0,261,56,229,545,2,85.0
6,2013J,584299,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-85.0,261,35,156,389,3,73.33333333333333
6,2013J,584442,F,West Midlands Region,No Formal quals,10-20,0-35,0,30,N,Fail,-50.0,261,11,64,133,1,37.0
6,2013J,584448,F,East Anglian Region,No Formal quals,20-30%,0-35,0,30,N,Pass,-25.0,261,20,94,272,3,56.0
6,2013J,584500,F,South West Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,-43.0,261,18,83,260,1,50.0
6,2013J,584509,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction,-66.0,261,79,341,1362,3,89.33333333333333
6,2013J,584710,F,South East Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,-114.0,261,38,135,476,3,91.66666666666667
6,2013J,584712,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Fail,-44.0,261,10,33,51,1,82.0
6,2013J,584733,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-109.0,261,21,65,163,2,80.0
6,2013J,584827,F,London Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-116.0,261,14,82,237,2,80.0
6,2013J,584844,F,South Region,A Level or Equivalent,50-60%,35-55,0,30,N,Fail,-142.0,261,17,102,610,2,67.5
6,2013J,584908,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,150,N,Pass,-22.0,261,2,13,21,1,72.0
6,2013J,584942,F,South East Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-109.0,261,20,56,130,2,85.0
6,2013J,584969,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Distinction,-120.0,261,17,63,183,2,92.5
6,2013J,585025,M,South Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-60.0,261,3,7,28,1,40.0
6,2013J,585041,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,Y,Pass,-81.0,261,11,36,88,2,65.0
6,2013J,585058,F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,-116.0,261,7,27,79,3,78.33333333333333
6,2013J,585114,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,Y,Pass,-22.0,261,18,71,165,2,94.5
6,2013J,585141,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,-66.0,261,4,23,88,1,80.0
6,2013J,585145,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,-22.0,261,9,37,102,1,78.0
6,2013J,585147,F,London Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,-37.0,261,33,146,557,2,97.5
6,2013J,585156,F,London Region,No Formal quals,10-20,0-35,0,30,N,Fail,-39.0,261,7,49,131,2,81.0
6,2013J,585199,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-38.0,261,23,79,184,2,87.5
6,2013J,585201,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-99.0,261,7,22,57,2,80.0
6,2013J,585236,F,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-69.0,261,7,25,39,1,58.0
6,2013J,585445,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,-56.0,261,32,117,303,2,82.5
6,2013J,585457,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,-72.0,261,3,9,58,1,70.0
6,2013J,585518,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-26.0,261,10,39,146,2,79.0
6,2013J,585577,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-24.0,261,5,15,57,1,65.0
6,2013J,585608,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-74.0,261,9,28,82,3,82.0
6,2013J,585613,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-60.0,261,8,32,80,1,55.0
6,2013J,585668,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-74.0,261,14,48,141,3,74.33333333333333
6,2013J,585702,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-102.0,261,9,37,88,2,75.0
6,2013J,585768,F,London Region,Lower Than A Level,20-30%,0-35,0,30,Y,Pass,-81.0,261,7,29,52,2,87.5
6,2013J,585801,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,-74.0,261,11,44,136,1,55.0
6,2013J,585847,F,South West Region,HE Qualification,30-40%,0-35,0,30,N,Distinction,-129.0,261,69,259,1185,3,88.33333333333333
6,2013J,586083,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-99.0,261,13,67,266,1,55.0
6,2013J,586120,F,North Region,Lower Than A Level,0-10%,35-55,0,90,N,Fail,-78.0,261,5,21,57,1,45.0
6,2013J,586158,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-87.0,261,20,57,157,2,90.0
6,2013J,586196,M,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-95.0,261,5,16,64,2,72.5
6,2013J,586287,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-32.0,261,9,33,112,2,87.5
6,2013J,586324,F,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction,-87.0,261,34,154,439,2,92.5
6,2013J,586337,F,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,-136.0,261,14,56,178,2,85.0
6,2013J,586367,F,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-74.0,261,7,34,92,2,67.5
6,2013J,586423,M,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,-36.0,261,22,53,140,2,75.0
6,2013J,586493,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,-43.0,261,28,91,240,2,85.0
6,2013J,586502,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,-45.0,261,7,34,143,1,55.0
6,2013J,586598,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-86.0,261,11,50,186,3,78.33333333333333
6,2013J,586639,M,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-109.0,261,23,84,216,2,80.0
6,2013J,586660,F,South Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,-38.0,261,13,55,195,3,77.33333333333333
6,2013J,586689,F,South East Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,-115.0,261,11,55,184,2,80.0
6,2013J,586787,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,-70.0,261,11,49,147,2,77.5
6,2013J,586818,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,Y,Pass,-53.0,261,27,85,237,3,68.33333333333333
6,2013J,586914,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-50.0,261,12,34,92,1,70.0
6,2013J,586981,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,Y,Fail,-100.0,261,60,210,572,2,77.5
6,2013J,587004,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-22.0,261,39,112,341,2,80.0
6,2013J,587150,M,North Western Region,Lower Than A Level,10-20,35-55,0,90,Y,Withdrawn,-101.0,261,41,179,688,2,87.5
6,2013J,587161,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-92.0,261,29,120,433,2,65.0
6,2013J,587183,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,-128.0,261,22,120,491,3,65.0
6,2013J,587275,M,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-102.0,261,67,219,502,2,92.5
6,2013J,587330,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,N,Distinction,-102.0,261,31,100,350,1,85.0
6,2013J,587362,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-49.0,261,29,132,490,3,90.0
6,2013J,587374,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn,-109.0,261,15,68,268,3,78.33333333333333
6,2013J,587506,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-72.0,261,12,43,138,2,65.0
6,2013J,587509,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,-24.0,261,20,70,194,2,65.0
6,2013J,587529,F,Yorkshire Region,HE Qualification,50-60%,35-55,0,30,N,Pass,-100.0,261,32,124,431,3,65.0
6,2013J,587555,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,-96.0,261,5,23,72,1,85.0
