code_module,code_presentation,id_student,gender,highest_education,age_band,num_of_prev_attempts,disability,final_result,date_registration,module_presentation_length,avg_daily_activities,total_days_studied,mean_clicks_per_day,pct_days_studied
FFF,2014J,1588621,M,A Level or Equivalent,35-55,1,N,Withdrawn,-32.0,269,2.909090909090909,11,9.454545454545455,0.12222222222222222
FFF,2014J,1603549,M,HE Qualification,35-55,0,N,Pass,-15.0,269,5.6,35,13.82857142857143,0.3888888888888889
FFF,2014J,1631797,M,Lower Than A Level,35-55,0,N,Pass,-101.0,269,8.151515151515152,33,29.96969696969697,0.36666666666666664
FFF,2014J,1639699,M,Lower Than A Level,35-55,0,N,Pass,-109.0,269,6.318181818181818,44,25.113636363636363,0.4888888888888889
FFF,2014J,1640680,M,A Level or Equivalent,0-35,0,N,Pass,-93.0,269,5.25,52,15.173076923076923,0.5777777777777777
FFF,2014J,1658963,M,A Level or Equivalent,35-55,0,N,Pass,-122.0,269,9.0,20,37.1,0.2222222222222222
FFF,2014J,1677677,F,Lower Than A Level,35-55,0,N,Pass,-28.0,269,7.0508474576271185,59,29.135593220338983,0.6555555555555556
FFF,2014J,1722493,F,HE Qualification,35-55,0,N,Fail,-45.0,269,10.410526315789474,95,41.49473684210526,1.0555555555555556
FFF,2014J,1733664,F,HE Qualification,35-55,0,N,Fail,-155.0,269,13.903225806451612,62,93.69354838709677,0.6888888888888889
FFF,2014J,1752994,M,A Level or Equivalent,35-55,0,Y,Pass,-73.0,269,11.98076923076923,52,45.21153846153846,0.5777777777777777
FFF,2014J,1755594,M,Post Graduate Qualification,35-55,0,N,Distinction,-144.0,269,6.462365591397849,93,23.78494623655914,1.0333333333333334
FFF,2014J,1766102,M,A Level or Equivalent,35-55,0,N,Fail,-72.0,269,8.444444444444445,9,39.44444444444444,0.1
FFF,2014J,1771775,M,HE Qualification,35-55,0,N,Pass,-16.0,269,6.176470588235294,34,25.823529411764707,0.37777777777777777
FFF,2014J,1796402,F,A Level or Equivalent,35-55,0,N,Pass,-29.0,269,6.883720930232558,43,30.25581395348837,0.4777777777777778
FFF,2014J,1810759,M,HE Qualification,0-35,0,N,Pass,-84.0,269,6.925925925925926,27,29.962962962962962,0.3
FFF,2014J,1816458,M,A Level or Equivalent,35-55,0,N,Pass,-148.0,269,8.808823529411764,68,44.80882352941177,0.7555555555555555
FFF,2014J,1817710,M,Post Graduate Qualification,35-55,0,N,Distinction,-43.0,269,7.615384615384615,26,25.346153846153847,0.28888888888888886
FFF,2014J,1818385,F,Lower Than A Level,35-55,1,Y,Pass,-16.0,269,5.540983606557377,61,21.868852459016395,0.6777777777777778
FFF,2014J,1836241,M,A Level or Equivalent,35-55,0,N,Pass,-22.0,269,10.018867924528301,53,30.339622641509433,0.5888888888888889
FFF,2014J,1837138,F,A Level or Equivalent,35-55,0,N,Distinction,-147.0,269,11.18095238095238,105,71.5904761904762,1.1666666666666667
FFF,2014J,1856869,M,Lower Than A Level,0-35,0,N,Fail,-149.0,269,4.38,50,12.76,0.5555555555555556
FFF,2014J,1866233,M,A Level or Equivalent,35-55,1,Y,Fail,-45.0,269,5.25,4,9.75,0.044444444444444446
FFF,2014J,1871598,M,Lower Than A Level,35-55,0,N,Distinction,-106.0,269,12.019607843137255,102,83.11764705882354,1.1333333333333333
FFF,2014J,1871684,M,Lower Than A Level,35-55,2,N,Pass,-50.0,269,6.96969696969697,33,24.727272727272727,0.36666666666666664
FFF,2014J,1877902,M,A Level or Equivalent,35-55,0,N,Pass,-150.0,269,7.016666666666667,60,31.9,0.6666666666666666
FFF,2014J,1879321,M,HE Qualification,35-55,0,N,Distinction,-25.0,269,10.63768115942029,69,49.36231884057971,0.7666666666666667
FFF,2014J,1881231,M,HE Qualification,35-55,0,N,Pass,-22.0,269,12.588235294117647,17,65.88235294117646,0.18888888888888888
FFF,2014J,1887108,F,HE Qualification,35-55,0,N,Pass,-87.0,269,7.038961038961039,77,24.025974025974026,0.8555555555555555
FFF,2014J,1889752,M,HE Qualification,55<=,0,N,Pass,-59.0,269,8.784313725490197,51,43.27450980392157,0.5666666666666667
FFF,2014J,1944167,M,Lower Than A Level,35-55,0,N,Fail,-58.0,269,9.136363636363637,22,36.81818181818182,0.24444444444444444
FFF,2014J,1948159,F,A Level or Equivalent,35-55,1,N,Distinction,-63.0,269,9.607843137254902,51,43.1764705882353,0.5666666666666667
FFF,2014J,1961652,F,Lower Than A Level,0-35,1,N,Fail,-100.0,269,1.0,2,1.0,0.022222222222222223
FFF,2014J,1962049,M,A Level or Equivalent,35-55,0,N,Pass,-67.0,269,9.461538461538462,78,48.243589743589745,0.8666666666666667
FFF,2014J,1962062,M,HE Qualification,35-55,1,N,Fail,-21.0,269,7.1891891891891895,37,33.189189189189186,0.4111111111111111
FFF,2014J,1972092,M,Lower Than A Level,35-55,0,N,Pass,-126.0,269,9.702380952380953,84,59.51190476190476,0.9333333333333333
FFF,2014J,1995177,M,HE Qualification,0-35,0,N,Distinction,-53.0,269,8.287878787878787,66,34.666666666666664,0.7333333333333333
FFF,2014J,1998834,M,A Level or Equivalent,0-35,0,N,Pass,-78.0,269,7.409090909090909,22,18.136363636363637,0.24444444444444444
FFF,2014J,2017487,M,Lower Than A Level,35-55,0,Y,Distinction,-17.0,269,7.244186046511628,86,30.186046511627907,0.9555555555555556
FFF,2014J,2020628,M,A Level or Equivalent,35-55,0,Y,Pass,-64.0,269,12.608247422680412,97,89.17525773195877,1.0777777777777777
FFF,2014J,2026075,M,HE Qualification,55<=,0,N,Withdrawn,-114.0,269,8.079365079365079,63,25.857142857142858,0.7
FFF,2014J,2028523,F,A Level or Equivalent,35-55,0,N,Withdrawn,-31.0,269,12.9,10,63.4,0.1111111111111111
FFF,2014J,2029571,M,A Level or Equivalent,35-55,0,N,Withdrawn,-28.0,269,9.583333333333334,48,40.5625,0.5333333333333333
FFF,2014J,2035700,F,Lower Than A Level,35-55,0,N,Pass,-65.0,269,9.513157894736842,76,40.26315789473684,0.8444444444444444
FFF,2014J,2047575,M,Lower Than A Level,35-55,0,N,Distinction,-98.0,269,8.454545454545455,66,36.43939393939394,0.7333333333333333
FFF,2014J,2065972,M,Lower Than A Level,35-55,0,N,Pass,-18.0,269,8.81578947368421,38,28.473684210526315,0.4222222222222222
FFF,2014J,2067799,F,Lower Than A Level,35-55,0,Y,Fail,-29.0,269,8.444444444444445,18,30.72222222222222,0.2
FFF,2014J,2081123,M,A Level or Equivalent,0-35,0,N,Pass,-17.0,269,5.0,33,11.212121212121213,0.36666666666666664
FFF,2014J,2096251,M,Lower Than A Level,35-55,0,N,Pass,-22.0,269,9.65,40,38.175,0.4444444444444444
FFF,2014J,2103552,M,HE Qualification,35-55,0,N,Withdrawn,-17.0,269,5.695121951219512,82,18.536585365853657,0.9111111111111111
FFF,2014J,2106955,F,A Level or Equivalent,35-55,0,N,Distinction,-28.0,269,8.292134831460674,89,37.40449438202247,0.9888888888888889
FFF,2014J,2107747,M,HE Qualification,55<=,0,N,Withdrawn,-25.0,269,9.461538461538462,39,39.53846153846154,0.43333333333333335
FFF,2014J,2128283,M,HE Qualification,35-55,1,N,Pass,-38.0,269,8.950819672131148,61,35.75409836065574,0.6777777777777778
FFF,2014J,2138970,M,HE Qualification,35-55,0,N,Pass,-32.0,269,7.76,25,22.6,0.2777777777777778
FFF,2014J,2140300,F,A Level or Equivalent,35-55,0,N,Pass,-66.0,269,9.660714285714286,56,39.232142857142854,0.6222222222222222
FFF,2014J,2143312,M,A Level or Equivalent,35-55,0,N,Distinction,-35.0,269,9.222222222222221,63,39.87301587301587,0.7
FFF,2014J,2143440,M,Lower Than A Level,0-35,0,N,Pass,-135.0,269,7.575757575757576,66,26.12121212121212,0.7333333333333333
FFF,2014J,2154361,M,Lower Than A Level,0-35,0,N,Pass,-87.0,269,9.761904761904763,21,39.42857142857143,0.23333333333333334
FFF,2014J,2160316,F,HE Qualification,35-55,0,N,Distinction,-147.0,269,9.818181818181818,66,48.515151515151516,0.7333333333333333
FFF,2014J,2161710,M,A Level or Equivalent,35-55,3,N,Fail,-51.0,269,4.555555555555555,9,8.444444444444445,0.1
FFF,2014J,2178837,M,A Level or Equivalent,35-55,0,N,Pass,-32.0,269,6.428571428571429,56,30.410714285714285,0.6222222222222222
FFF,2014J,2180090,M,HE Qualification,35-55,0,N,Distinction,-22.0,269,8.23469387755102,98,41.90816326530612,1.0888888888888888
FFF,2014J,2182293,M,A Level or Equivalent,35-55,0,Y,Fail,-99.0,269,2.0,1,6.0,0.011111111111111112
FFF,2014J,2185729,F,Lower Than A Level,35-55,0,N,Pass,-4.0,269,8.353846153846154,65,31.630769230769232,0.7222222222222222
FFF,2014J,2195853,F,A Level or Equivalent,0-35,3,N,Fail,-67.0,269,8.0,11,55.81818181818182,0.12222222222222222
FFF,2014J,2197766,F,Lower Than A Level,0-35,0,N,Distinction,-115.0,269,7.458333333333333,48,30.291666666666668,0.5333333333333333
FFF,2014J,2223401,M,A Level or Equivalent,35-55,0,N,Withdrawn,-16.0,269,7.538461538461538,13,21.53846153846154,0.14444444444444443
FFF,2014J,2254637,M,Lower Than A Level,35-55,0,N,Pass,-28.0,269,5.62962962962963,54,19.88888888888889,0.6
FFF,2014J,2272023,F,Lower Than A Level,35-55,0,N,Withdrawn,-155.0,269,5.15625,32,18.59375,0.35555555555555557
FFF,2014J,2274542,M,Lower Than A Level,35-55,0,N,Pass,-50.0,269,6.971830985915493,71,23.887323943661972,0.7888888888888889
FFF,2014J,2278101,F,HE Qualification,35-55,0,N,Pass,-38.0,269,5.666666666666667,24,23.458333333333332,0.26666666666666666
FFF,2014J,2282620,M,A Level or Equivalent,0-35,0,N,Fail,-22.0,269,7.795918367346939,49,37.0,0.5444444444444444
FFF,2014J,2293511,M,HE Qualification,0-35,0,N,Distinction,-51.0,269,8.155172413793103,58,38.86206896551724,0.6444444444444445
FFF,2014J,2298106,M,A Level or Equivalent,35-55,0,N,Distinction,-45.0,269,6.439024390243903,41,29.902439024390244,0.45555555555555555
FFF,2014J,2298895,M,A Level or Equivalent,35-55,2,N,Distinction,-148.0,269,7.517241379310345,58,34.51724137931034,0.6444444444444445
FFF,2014J,2301830,M,Lower Than A Level,35-55,0,N,Pass,-84.0,269,8.11111111111111,72,39.31944444444444,0.8
FFF,2014J,2306410,M,Lower Than A Level,35-55,0,N,Pass,-147.0,269,7.346153846153846,52,21.557692307692307,0.5777777777777777
FFF,2014J,2316717,M,A Level or Equivalent,35-55,0,N,Withdrawn,-64.0,269,6.368421052631579,57,26.333333333333332,0.6333333333333333
FFF,2014J,2332934,M,Lower Than A Level,0-35,2,N,Fail,-58.0,269,6.054054054054054,37,14.972972972972974,0.4111111111111111
FFF,2014J,2339267,F,A Level or Equivalent,0-35,0,N,Pass,-63.0,269,10.818181818181818,22,40.5,0.24444444444444444
FFF,2014J,2341420,M,A Level or Equivalent,0-35,0,N,Pass,-101.0,269,9.346938775510203,49,38.93877551020408,0.5444444444444444
FFF,2014J,2343785,M,Lower Than A Level,0-35,0,N,Pass,-102.0,269,7.7272727272727275,55,27.636363636363637,0.6111111111111112
FFF,2014J,2351969,M,Lower Than A Level,0-35,0,N,Pass,-106.0,269,6.967741935483871,31,18.322580645161292,0.34444444444444444
FFF,2014J,2360559,M,A Level or Equivalent,0-35,0,N,Pass,-17.0,269,7.808219178082192,73,30.726027397260275,0.8111111111111111
FFF,2014J,2366656,F,HE Qualification,0-35,0,N,Distinction,-67.0,269,6.794117647058823,34,24.470588235294116,0.37777777777777777
FFF,2014J,2378208,M,HE Qualification,0-35,0,N,Pass,-9.0,269,9.8,25,36.28,0.2777777777777778
FFF,2014J,2386732,F,Lower Than A Level,35-55,0,N,Distinction,-28.0,269,6.304878048780488,82,24.597560975609756,0.9111111111111111
FFF,2014J,2398260,M,Lower Than A Level,35-55,0,N,Withdrawn,-38.0,269,9.0,15,24.666666666666668,0.16666666666666666
FFF,2014J,2399758,M,Lower Than A Level,35-55,0,N,Pass,-23.0,269,5.821428571428571,56,20.464285714285715,0.6222222222222222
FFF,2014J,2403701,M,HE Qualification,55<=,0,N,Pass,-101.0,269,11.047169811320755,106,58.9622641509434,1.1777777777777778
FFF,2014J,2417433,M,A Level or Equivalent,35-55,3,N,Fail,-119.0,269,3.675675675675676,37,11.45945945945946,0.4111111111111111
FFF,2014J,2417975,F,Lower Than A Level,0-35,0,N,Pass,-28.0,269,10.23404255319149,47,43.340425531914896,0.5222222222222223
FFF,2014J,2424257,M,Lower Than A Level,35-55,0,N,Fail,-88.0,269,5.603174603174603,63,19.555555555555557,0.7
FFF,2014J,2427845,M,HE Qualification,35-55,0,N,Pass,-46.0,269,5.910112359550562,89,20.8876404494382,0.9888888888888889
FFF,2014J,2438784,M,Lower Than A Level,35-55,0,N,Pass,-100.0,269,8.76923076923077,52,29.23076923076923,0.5777777777777777
FFF,2014J,2457440,M,A Level or Equivalent,35-55,0,N,Pass,-22.0,269,6.32258064516129,31,23.70967741935484,0.34444444444444444
FFF,2014J,2459292,M,Lower Than A Level,0-35,0,N,Pass,-29.0,269,4.542857142857143,35,14.314285714285715,0.3888888888888889
FFF,2014J,2470326,M,A Level or Equivalent,35-55,0,Y,Fail,-16.0,269,5.121212121212121,33,14.848484848484848,0.36666666666666664
FFF,2014J,2480886,F,A Level or Equivalent,0-35,1,Y,Fail,-58.0,269,6.509090909090909,55,27.90909090909091,0.6111111111111112
FFF,2014J,2482710,F,A Level or Equivalent,35-55,0,N,Pass,-66.0,269,7.545454545454546,44,35.70454545454545,0.4888888888888889
FFF,2014J,2486930,M,HE Qualification,35-55,0,N,Pass,-32.0,269,6.0,12,19.666666666666668,0.13333333333333333
FFF,2014J,2499307,M,A Level or Equivalent,0-35,1,N,Pass,-23.0,269,8.236842105263158,38,22.526315789473685,0.4222222222222222
FFF,2014J,2504129,F,Lower Than A Level,0-35,0,N,Fail,-148.0,269,5.230769230769231,26,11.76923076923077,0.28888888888888886
FFF,2014J,2505058,M,A Level or Equivalent,0-35,0,N,Fail,-53.0,269,5.642857142857143,14,12.571428571428571,0.15555555555555556
FFF,2014J,2519138,M,A Level or Equivalent,35-55,0,N,Pass,-122.0,269,9.173076923076923,52,38.98076923076923,0.5777777777777777
FFF,2014J,2529052,F,Lower Than A Level,0-35,0,N,Fail,-3.0,269,9.6875,16,19.8125,0.17777777777777778
FFF,2014J,2529419,M,Lower Than A Level,0-35,0,N,Pass,-129.0,269,8.024390243902438,41,31.51219512195122,0.45555555555555555
FFF,2014J,2530976,M,HE Qualification,35-55,0,N,Pass,-123.0,269,6.869565217391305,46,20.152173913043477,0.5111111111111111
FFF,2014J,2535160,F,A Level or Equivalent,35-55,0,N,Fail,-88.0,269,9.0,2,22.5,0.022222222222222223
FFF,2014J,2537777,M,Lower Than A Level,0-35,1,Y,Fail,-84.0,269,6.888888888888889,45,26.77777777777778,0.5
FFF,2014J,2540871,M,Lower Than A Level,0-35,0,N,Fail,-150.0,269,7.864406779661017,59,27.016949152542374,0.6555555555555556
FFF,2014J,2542209,M,Lower Than A Level,35-55,0,N,Fail,-155.0,269,5.594936708860759,79,22.974683544303797,0.8777777777777778
FFF,2014J,2544643,F,A Level or Equivalent,0-35,0,N,Distinction,-34.0,269,8.44927536231884,69,29.507246376811594,0.7666666666666667
FFF,2014J,2544766,M,HE Qualification,35-55,0,N,Pass,-23.0,269,9.538461538461538,13,26.23076923076923,0.14444444444444443
FFF,2014J,2546315,F,A Level or Equivalent,35-55,0,N,Distinction,-123.0,269,7.6875,48,27.458333333333332,0.5333333333333333
FFF,2014J,2550534,M,A Level or Equivalent,0-35,0,N,Withdrawn,-25.0,269,6.326530612244898,49,23.224489795918366,0.5444444444444444
FFF,2014J,2557008,M,A Level or Equivalent,0-35,0,Y,Distinction,-18.0,269,6.851351351351352,74,36.527027027027025,0.8222222222222222
FFF,2014J,2558365,M,A Level or Equivalent,0-35,1,N,Fail,-45.0,269,7.076923076923077,13,15.692307692307692,0.14444444444444443
FFF,2014J,2559144,F,A Level or Equivalent,0-35,0,N,Pass,-52.0,269,4.392857142857143,28,7.642857142857143,0.3111111111111111
FFF,2014J,2563095,M,HE Qualification,0-35,1,N,Pass,-51.0,269,6.589743589743589,39,17.076923076923077,0.43333333333333335
FFF,2014J,2579891,M,A Level or Equivalent,0-35,0,N,Pass,-67.0,269,6.488888888888889,45,20.488888888888887,0.5
FFF,2014J,2584244,M,HE Qualification,35-55,0,N,Pass,-53.0,269,6.958333333333333,24,29.375,0.26666666666666666
FFF,2014J,2597117,M,A Level or Equivalent,0-35,0,N,Distinction,-16.0,269,7.568627450980392,51,38.254901960784316,0.5666666666666667
FFF,2014J,2599883,F,A Level or Equivalent,0-35,0,N,Pass,-72.0,269,11.122448979591837,49,42.57142857142857,0.5444444444444444
FFF,2014J,2602542,M,Post Graduate Qualification,35-55,2,N,Distinction,-44.0,269,12.633333333333333,30,61.13333333333333,0.3333333333333333
FFF,2014J,2603027,M,A Level or Equivalent,35-55,0,N,Pass,-15.0,269,10.508771929824562,57,55.14035087719298,0.6333333333333333
FFF,2014J,2612102,M,Lower Than A Level,35-55,0,N,Distinction,-18.0,269,7.746031746031746,63,29.904761904761905,0.7
FFF,2014J,2622634,M,A Level or Equivalent,35-55,1,N,Withdrawn,-29.0,269,5.0,1,17.0,0.011111111111111112
FFF,2014J,2624028,M,Lower Than A Level,35-55,0,N,Pass,-79.0,269,8.162790697674419,43,37.02325581395349,0.4777777777777778
FFF,2014J,2630284,F,A Level or Equivalent,35-55,6,N,Withdrawn,-13.0,269,6.714285714285714,14,17.142857142857142,0.15555555555555556
FFF,2014J,2641156,M,A Level or Equivalent,0-35,0,N,Pass,-144.0,269,6.282051282051282,39,14.487179487179487,0.43333333333333335
FFF,2014J,2642532,M,HE Qualification,0-35,3,N,Pass,-23.0,269,6.071428571428571,28,12.464285714285714,0.3111111111111111
FFF,2014J,2643472,M,HE Qualification,35-55,0,N,Pass,-10.0,269,13.333333333333334,9,53.55555555555556,0.1
FFF,2014J,2643829,M,Lower Than A Level,0-35,0,N,Fail,-10.0,269,8.0,50,28.86,0.5555555555555556
FFF,2014J,2649948,M,A Level or Equivalent,0-35,0,N,Fail,-102.0,269,6.487804878048781,41,22.73170731707317,0.45555555555555555
FFF,2014J,2657913,M,Lower Than A Level,35-55,2,N,Pass,-67.0,269,7.510204081632653,49,23.081632653061224,0.5444444444444444
FFF,2014J,2658856,M,HE Qualification,35-55,0,N,Pass,-17.0,269,5.673469387755102,49,19.93877551020408,0.5444444444444444
FFF,2014J,2667478,M,Lower Than A Level,35-55,1,N,Fail,-32.0,269,9.923076923076923,26,50.61538461538461,0.28888888888888886
FFF,2014J,2678580,M,A Level or Equivalent,0-35,0,N,Withdrawn,-37.0,269,4.1521739130434785,46,7.456521739130435,0.5111111111111111
FFF,2014J,2681198,M,Lower Than A Level,35-55,0,N,Pass,-87.0,269,8.63855421686747,83,26.63855421686747,0.9222222222222223
FFF,2014J,2682682,F,A Level or Equivalent,0-35,0,Y,Distinction,-16.0,269,6.8478260869565215,46,26.130434782608695,0.5111111111111111
FFF,2014J,2683857,M,Lower Than A Level,35-55,1,N,Pass,-105.0,269,7.020408163265306,49,44.51020408163265,0.5444444444444444
FFF,2014J,2686035,F,Lower Than A Level,0-35,0,N,Withdrawn,-30.0,269,6.818181818181818,33,21.333333333333332,0.36666666666666664
FFF,2014J,2693932,M,A Level or Equivalent,0-35,1,N,Pass,-72.0,269,7.390243902439025,41,39.26829268292683,0.45555555555555555
FFF,2014J,2694139,M,Lower Than A Level,35-55,0,N,Withdrawn,-81.0,269,5.851063829787234,47,22.617021276595743,0.5222222222222223
FFF,2014J,2697921,M,Lower Than A Level,0-35,1,N,Pass,-32.0,269,5.333333333333333,21,20.047619047619047,0.23333333333333334
GGG,2013J,24391,M,A Level or Equivalent,0-35,0,N,Distinction,-64.0,261,3.25,16,7.0625,0.17777777777777778
GGG,2013J,26023,M,Lower Than A Level,35-55,0,N,Pass,-37.0,261,2.76,25,6.2,0.2777777777777778
GGG,2013J,32239,F,A Level or Equivalent,0-35,0,N,Pass,-78.0,261,3.5,18,9.666666666666666,0.2
GGG,2013J,35001,F,Lower Than A Level,35-55,0,N,Fail,-27.0,261,3.4166666666666665,12,5.583333333333333,0.13333333333333333
GGG,2013J,60405,F,A Level or Equivalent,35-55,0,N,Distinction,-123.0,261,3.388888888888889,18,11.0,0.2
GGG,2013J,62975,M,Lower Than A Level,35-55,0,N,Fail,-53.0,261,4.8,10,12.3,0.1111111111111111
GGG,2013J,67182,F,A Level or Equivalent,35-55,0,N,Pass,-32.0,261,5.428571428571429,7,11.428571428571429,0.07777777777777778
GGG,2013J,80448,F,A Level or Equivalent,35-55,0,N,Withdrawn,-4.0,261,2.7777777777777777,9,8.444444444444445,0.1
GGG,2013J,82341,F,Lower Than A Level,0-35,0,Y,Distinction,-73.0,261,3.888888888888889,9,10.555555555555555,0.1
GGG,2013J,87929,F,A Level or Equivalent,0-35,0,N,Pass,-99.0,261,5.571428571428571,7,23.571428571428573,0.07777777777777778
GGG,2013J,96117,F,A Level or Equivalent,35-55,0,N,Pass,-152.0,261,5.25,4,11.5,0.044444444444444446
GGG,2013J,122459,F,Lower Than A Level,0-35,0,N,Pass,-141.0,261,3.8,5,9.0,0.05555555555555555
GGG,2013J,122636,F,Lower Than A Level,0-35,0,N,Fail,-25.0,261,2.411764705882353,17,6.411764705882353,0.18888888888888888
GGG,2013J,122846,F,Lower Than A Level,0-35,0,N,Pass,-99.0,261,4.666666666666667,18,13.833333333333334,0.2
GGG,2013J,122928,F,Lower Than A Level,35-55,0,N,Fail,-40.0,261,4.0,1,8.0,0.011111111111111112
GGG,2013J,129212,F,Lower Than A Level,0-35,0,N,Distinction,-109.0,261,4.0476190476190474,21,20.523809523809526,0.23333333333333334
GGG,2013J,135331,F,A Level or Equivalent,0-35,0,Y,Fail,-45.0,261,3.25,4,6.0,0.044444444444444446
GGG,2013J,138710,M,A Level or Equivalent,0-35,0,N,Pass,-74.0,261,4.625,8,19.25,0.08888888888888889
GGG,2013J,142990,M,Lower Than A Level,0-35,0,Y,Fail,-75.0,261,5.5,2,12.5,0.022222222222222223
GGG,2013J,155256,M,A Level or Equivalent,0-35,0,N,Distinction,-24.0,261,3.6,5,10.4,0.05555555555555555
GGG,2013J,156127,F,Lower Than A Level,0-35,0,N,Fail,-36.0,261,3.0,5,7.8,0.05555555555555555
GGG,2013J,159484,F,A Level or Equivalent,0-35,0,N,Fail,-110.0,261,3.0,5,5.8,0.05555555555555555
GGG,2013J,164922,F,Lower Than A Level,0-35,0,N,Pass,-32.0,261,2.727272727272727,11,6.7272727272727275,0.12222222222222222
GGG,2013J,166183,F,Lower Than A Level,0-35,0,Y,Fail,-44.0,261,2.0,4,6.75,0.044444444444444446
GGG,2013J,189664,F,Lower Than A Level,35-55,0,Y,Pass,-145.0,261,4.083333333333333,12,12.666666666666666,0.13333333333333333
GGG,2013J,204745,F,A Level or Equivalent,35-55,0,N,Fail,-33.0,261,4.6875,16,17.625,0.17777777777777778
GGG,2013J,233153,F,Lower Than A Level,0-35,0,N,Pass,-36.0,261,3.6956521739130435,23,10.26086956521739,0.25555555555555554
GGG,2013J,239095,F,HE Qualification,35-55,0,N,Pass,-75.0,261,4.636363636363637,11,14.454545454545455,0.12222222222222222
GGG,2013J,249965,F,Lower Than A Level,0-35,0,Y,Distinction,-32.0,261,2.9642857142857144,28,9.071428571428571,0.3111111111111111
GGG,2013J,253208,F,A Level or Equivalent,0-35,0,N,Distinction,-39.0,261,2.75,8,6.875,0.08888888888888889
GGG,2013J,253567,M,Lower Than A Level,35-55,0,N,Fail,-39.0,261,2.5789473684210527,19,8.368421052631579,0.2111111111111111
GGG,2013J,261718,F,Lower Than A Level,0-35,0,N,Pass,-38.0,261,3.7142857142857144,7,10.285714285714286,0.07777777777777778
GGG,2013J,266626,F,Lower Than A Level,35-55,0,N,Pass,-113.0,261,9.125,8,18.0,0.08888888888888889
GGG,2013J,268391,F,No Formal quals,0-35,0,N,Fail,-18.0,261,2.4444444444444446,9,12.777777777777779,0.1
GGG,2013J,276830,F,Lower Than A Level,0-35,0,N,Distinction,-64.0,261,3.5,2,7.5,0.022222222222222223
GGG,2013J,279747,F,Lower Than A Level,35-55,0,N,Distinction,-81.0,261,4.628865979381444,97,31.95876288659794,1.0777777777777777
GGG,2013J,281619,F,A Level or Equivalent,35-55,0,Y,Pass,-29.0,261,2.076923076923077,13,7.076923076923077,0.14444444444444443
GGG,2013J,285705,F,A Level or Equivalent,0-35,0,N,Pass,-29.0,261,6.0,5,13.4,0.05555555555555555
GGG,2013J,286160,F,A Level or Equivalent,0-35,0,N,Distinction,-46.0,261,3.4615384615384617,26,12.5,0.28888888888888886
GGG,2013J,286762,F,Lower Than A Level,35-55,0,N,Pass,-39.0,261,2.6666666666666665,6,5.5,0.06666666666666667
GGG,2013J,290658,F,Lower Than A Level,0-35,0,N,Fail,-23.0,261,1.3529411764705883,17,4.235294117647059,0.18888888888888888
GGG,2013J,292136,F,Lower Than A Level,0-35,0,N,Distinction,-50.0,261,3.3636363636363638,11,6.454545454545454,0.12222222222222222
GGG,2013J,296993,F,HE Qualification,0-35,0,N,Pass,-80.0,261,4.25,12,13.583333333333334,0.13333333333333333
GGG,2013J,297990,M,Lower Than A Level,35-55,0,N,Distinction,-114.0,261,2.888888888888889,18,6.833333333333333,0.2
GGG,2013J,298186,F,Lower Than A Level,35-55,0,N,Pass,-38.0,261,3.1578947368421053,19,12.526315789473685,0.2111111111111111
GGG,2013J,300508,F,Lower Than A Level,35-55,0,N,Pass,-36.0,261,3.0,8,9.125,0.08888888888888889
GGG,2013J,303165,F,Lower Than A Level,35-55,0,N,Pass,-29.0,261,6.0,21,22.714285714285715,0.23333333333333334
GGG,2013J,306610,F,Lower Than A Level,35-55,0,N,Fail,-75.0,261,4.52,25,11.4,0.2777777777777778
GGG,2013J,311158,F,Lower Than A Level,0-35,0,Y,Pass,-93.0,261,3.3333333333333335,6,6.666666666666667,0.06666666666666667
GGG,2013J,319331,F,Lower Than A Level,0-35,0,N,Distinction,-26.0,261,2.888888888888889,18,6.611111111111111,0.2
GGG,2013J,324095,F,A Level or Equivalent,0-35,0,N,Pass,-157.0,261,1.875,8,6.625,0.08888888888888889
GGG,2013J,325909,F,Lower Than A Level,0-35,0,N,Fail,-128.0,261,5.6,5,8.2,0.05555555555555555
GGG,2013J,330177,M,Lower Than A Level,0-35,0,Y,Pass,-43.0,261,3.7666666666666666,30,11.033333333333333,0.3333333333333333
GGG,2013J,332715,F,Lower Than A Level,0-35,0,N,Distinction,-143.0,261,2.75,8,7.125,0.08888888888888889
GGG,2013J,338446,F,Lower Than A Level,0-35,0,N,Fail,-39.0,261,2.3333333333333335,3,6.333333333333333,0.03333333333333333
GGG,2013J,339727,F,Lower Than A Level,35-55,0,N,Distinction,-49.0,261,2.5,4,4.5,0.044444444444444446
GGG,2013J,339853,F,Lower Than A Level,0-35,0,Y,Pass,-67.0,261,5.111111111111111,9,14.333333333333334,0.1
GGG,2013J,340486,F,A Level or Equivalent,35-55,0,N,Distinction,-109.0,261,4.5,10,21.2,0.1111111111111111
GGG,2013J,348579,F,A Level or Equivalent,0-35,0,Y,Pass,-49.0,261,2.8,5,6.2,0.05555555555555555
GGG,2013J,349360,F,A Level or Equivalent,35-55,0,N,Pass,-89.0,261,2.7777777777777777,18,6.888888888888889,0.2
GGG,2013J,352382,F,A Level or Equivalent,35-55,0,N,Pass,-53.0,261,2.75,24,6.333333333333333,0.26666666666666666
GGG,2013J,360683,F,A Level or Equivalent,0-35,0,N,Pass,-24.0,261,2.0,2,6.5,0.022222222222222223
